config,fold_id,pair_id,n_rows,n_pos,precision,recall,f1,n_features
distance_only,0,ChEMBL__Unionable__assays_horizontal_50_ac5_av,529,23,1.0,0.21739130434782608,0.35714285714285715,7
distance_only,0,OpenData__Semantically-Joinable__miller2_both_50_70_ac4_av,1849,35,0.0,0.0,0.0,7
distance_only,0,TPC-DI__Joinable__prospect_both_50_50_ec_ev,272,11,1.0,0.7272727272727273,0.8421052631578947,7
distance_only,0,TPC-DI__View-Unionable__prospect_both_0_30_ac1_ev,196,6,1.0,0.16666666666666666,0.2857142857142857,7
distance_only,0,ChEMBL__Joinable__assays_both_50_1_ac2_ev,144,1,0.0,0.0,0.0,7
distance_only,0,ChEMBL__Unionable__assays_horizontal_50_ac5_ev,529,23,1.0,0.21739130434782608,0.35714285714285715,7
distance_only,0,ChEMBL__Joinable__assays_both_50_1_ac3_ev,144,1,0.0,0.0,0.0,7
distance_only,0,TPC-DI__View-Unionable__prospect_both_0_30_ac2_ev,196,6,0.0,0.0,0.0,7
distance_only,0,OpenData__Semantically-Joinable__miller2_vertical_1_ac4_av,676,1,0.0,0.0,0.0,7
distance_only,0,TPC-DI__Joinable__prospect_both_50_70_ec_ev,342,15,1.0,0.8,0.8888888888888888,7
distance_only,0,ChEMBL__View-Unionable__assays_both_0_1_ac2_ev,144,1,0.0,0.0,0.0,7
distance_only,0,TPC-DI__Joinable__prospect_vertical_1_ac2_ev,132,1,1.0,1.0,1.0,7
distance_only,0,TPC-DI__View-Unionable__prospect_both_0_30_ec_av,196,6,1.0,0.8333333333333334,0.9090909090909091,7
distance_only,0,OpenData__Semantically-Joinable__miller2_vertical_30_ac2_av,1089,15,1.0,0.06666666666666667,0.125,7
distance_only,0,ChEMBL__Joinable__assays_both_50_30_ec_ev,210,6,1.0,1.0,1.0,7
distance_only,0,TPC-DI__View-Unionable__prospect_both_0_50_ac1_av,272,11,1.0,0.18181818181818182,0.3076923076923077,7
distance_only,0,TPC-DI__Joinable__prospect_vertical_1_ec_ev,132,1,1.0,1.0,1.0,7
distance_only,0,TPC-DI__View-Unionable__prospect_both_0_50_ac1_ev,272,11,1.0,0.36363636363636365,0.5333333333333333,7
distance_only,0,ChEMBL__View-Unionable__assays_both_0_30_ac1_av,210,6,1.0,0.3333333333333333,0.5,7
distance_only,0,OpenData__Semantically-Joinable__miller2_vertical_50_ac3_av,1444,25,0.0,0.0,0.0,7
distance_only,0,ChEMBL__View-Unionable__assays_both_0_30_ac2_av,210,6,1.0,0.16666666666666666,0.2857142857142857,7
distance_only,0,OpenData__Semantically-Joinable__miller2_vertical_50_ac4_av,1444,25,0.0,0.0,0.0,7
distance_only,0,OpenData__Semantically-Joinable__miller2_vertical_50_ac5_av,1444,25,0.0,0.0,0.0,7
distance_only,0,TPC-DI__Joinable__prospect_vertical_50_ac1_ev,272,11,1.0,0.5454545454545454,0.7058823529411765,7
distance_only,0,ChEMBL__Joinable__assays_both_50_70_ac3_ev,380,16,1.0,0.1875,0.3157894736842105,7
distance_only,0,ChEMBL__Joinable__assays_both_50_70_ac4_ev,380,16,1.0,0.25,0.4,7
distance_only,0,OpenData__Semantically-Joinable__miller2_vertical_70_ac2_av,1849,35,1.0,0.11428571428571428,0.20512820512820512,7
