pair_id,estimated_feature_build_sec_pair_61,assigned_rep_pair_id,candidate_pairs,rf_fit_sec_pair_share,rf_test_fold_appearances,runtime_sec_pair,runtime_note
Magellan__amazon_google_exp,38.005250651,Magellan__amazon_google_exp,16,5.615673451915668,1,43.620924102915666,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
Magellan__dblp_acm,59.383204142187495,Magellan__amazon_google_exp,25,5.571761430401604,3,64.9549655725891,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
Magellan__dblp_scholar,59.383204142187495,Magellan__amazon_google_exp,25,5.178372998638553,1,64.56157714082605,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
Magellan__beeradvo_ratebeer,59.383204142187495,Magellan__amazon_google_exp,25,12.894884620442308,1,72.2780887626298,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
Magellan__walmart_amazon,85.51181396474999,Magellan__amazon_google_exp,36,6.490463595692778,1,92.00227756044276,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
Magellan__fodors_zagats,8.39225297654545,TPC-DI__View-Unionable__prospect_both_0_1_ac2_ev,49,5.67392592550904,2,14.066178902054489,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
Magellan__itunes_amazon,13.872907981636356,TPC-DI__View-Unionable__prospect_both_0_1_ac2_ev,81,5.958538803030134,2,19.83144678466649,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
TPC-DI__View-Unionable__prospect_both_0_1_ac2_ev,22.607701895999988,TPC-DI__View-Unionable__prospect_both_0_1_ac2_ev,132,6.009124962753012,3,28.616826858753,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
TPC-DI__View-Unionable__prospect_both_0_1_ac4_ev,22.607701895999988,TPC-DI__View-Unionable__prospect_both_0_1_ac2_ev,132,5.39702322527711,2,28.004725121277097,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
TPC-DI__Semantically-Joinable__prospect_vertical_1_ac1_av,22.607701895999988,TPC-DI__View-Unionable__prospect_both_0_1_ac2_ev,132,6.053068523804223,2,28.66077041980421,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
TPC-DI__Semantically-Joinable__prospect_vertical_1_ac3_av,22.607701895999988,TPC-DI__View-Unionable__prospect_both_0_1_ac2_ev,132,5.654508434311249,3,28.262210330311238,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
TPC-DI__Semantically-Joinable__prospect_vertical_1_ac2_av,22.607701895999988,TPC-DI__View-Unionable__prospect_both_0_1_ac2_ev,132,5.178372998638553,1,27.78607489463854,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
TPC-DI__Semantically-Joinable__prospect_vertical_1_ac4_av,22.607701895999988,TPC-DI__View-Unionable__prospect_both_0_1_ac2_ev,132,5.178372998638553,1,27.78607489463854,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
TPC-DI__View-Unionable__prospect_both_0_1_ac1_av,22.607701895999988,TPC-DI__View-Unionable__prospect_both_0_1_ac2_ev,132,12.894884620442308,1,35.50258651644229,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
TPC-DI__View-Unionable__prospect_both_0_1_ac2_av,22.607701895999988,TPC-DI__View-Unionable__prospect_both_0_1_ac2_ev,132,12.894884620442308,1,35.50258651644229,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
TPC-DI__View-Unionable__prospect_both_0_1_ac1_ev,22.607701895999988,TPC-DI__View-Unionable__prospect_both_0_1_ac2_ev,132,5.178372998638553,1,27.78607489463854,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
TPC-DI__View-Unionable__prospect_both_0_1_ac3_av,22.607701895999988,TPC-DI__View-Unionable__prospect_both_0_1_ac2_ev,132,5.549805419644571,2,28.15750731564456,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
TPC-DI__View-Unionable__prospect_both_0_1_ac4_av,22.607701895999988,TPC-DI__View-Unionable__prospect_both_0_1_ac2_ev,132,12.894884620442308,1,35.50258651644229,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
TPC-DI__Semantically-Joinable__prospect_both_50_1_ac4_av,22.607701895999988,TPC-DI__View-Unionable__prospect_both_0_1_ac2_ev,132,12.894884620442308,1,35.50258651644229,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
TPC-DI__Joinable__prospect_vertical_1_ac3_ev,22.607701895999988,TPC-DI__View-Unionable__prospect_both_0_1_ac2_ev,132,5.863497224656632,4,28.47119912065662,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
TPC-DI__Joinable__prospect_vertical_1_ac2_ev,22.607701895999988,TPC-DI__View-Unionable__prospect_both_0_1_ac2_ev,132,5.39702322527711,2,28.004725121277097,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
TPC-DI__Joinable__prospect_vertical_1_ac1_ev,22.607701895999988,TPC-DI__View-Unionable__prospect_both_0_1_ac2_ev,132,5.42661401036749,1,28.03431590636748,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
TPC-DI__Semantically-Joinable__prospect_both_50_1_ac1_av,22.607701895999988,TPC-DI__View-Unionable__prospect_both_0_1_ac2_ev,132,12.894884620442308,1,35.50258651644229,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
TPC-DI__Semantically-Joinable__prospect_both_50_1_ac3_av,22.607701895999988,TPC-DI__View-Unionable__prospect_both_0_1_ac2_ev,132,6.205850718171684,2,28.81355261417167,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
TPC-DI__Semantically-Joinable__prospect_both_50_1_ac2_av,22.607701895999988,TPC-DI__View-Unionable__prospect_both_0_1_ac2_ev,132,5.615673451915668,1,28.223375347915656,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
TPC-DI__View-Unionable__prospect_both_0_1_ac5_av,22.607701895999988,TPC-DI__View-Unionable__prospect_both_0_1_ac2_ev,132,5.508741616552211,3,28.1164435125522,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
TPC-DI__View-Unionable__prospect_both_0_1_ac5_ev,22.607701895999988,TPC-DI__View-Unionable__prospect_both_0_1_ac2_ev,132,5.615673451915668,1,28.223375347915656,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
TPC-DI__View-Unionable__prospect_both_0_1_ec_av,22.607701895999988,TPC-DI__View-Unionable__prospect_both_0_1_ac2_ev,132,12.894884620442308,1,35.50258651644229,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
TPC-DI__View-Unionable__prospect_both_0_1_ec_ev,22.607701895999988,TPC-DI__View-Unionable__prospect_both_0_1_ac2_ev,132,5.178372998638553,1,27.78607489463854,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
TPC-DI__View-Unionable__prospect_both_0_1_ac3_ev,22.607701895999988,TPC-DI__View-Unionable__prospect_both_0_1_ac2_ev,132,5.521143731141579,2,28.128845627141565,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
TPC-DI__Semantically-Joinable__prospect_vertical_1_ec_av,22.607701895999988,TPC-DI__View-Unionable__prospect_both_0_1_ac2_ev,132,5.698483534899606,3,28.306185430899593,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
TPC-DI__Semantically-Joinable__prospect_vertical_1_ac5_av,22.607701895999988,TPC-DI__View-Unionable__prospect_both_0_1_ac2_ev,132,12.894884620442308,1,35.50258651644229,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
TPC-DI__Semantically-Joinable__prospect_both_50_1_ec_av,22.607701895999988,TPC-DI__View-Unionable__prospect_both_0_1_ac2_ev,132,6.490463595692778,1,29.098165491692765,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
TPC-DI__Semantically-Joinable__prospect_both_50_1_ac5_av,22.607701895999988,TPC-DI__View-Unionable__prospect_both_0_1_ac2_ev,132,12.894884620442308,1,35.50258651644229,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
TPC-DI__Joinable__prospect_both_50_1_ac3_ev,22.607701895999988,TPC-DI__View-Unionable__prospect_both_0_1_ac2_ev,132,5.67392592550904,2,28.281627821509026,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
TPC-DI__Joinable__prospect_both_50_1_ac4_ev,22.607701895999988,TPC-DI__View-Unionable__prospect_both_0_1_ac2_ev,132,5.834418297165666,2,28.442120193165653,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
TPC-DI__Joinable__prospect_both_50_1_ec_ev,22.607701895999988,TPC-DI__View-Unionable__prospect_both_0_1_ac2_ev,132,6.009124962753012,3,28.616826858753,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
TPC-DI__Joinable__prospect_vertical_1_ac5_ev,22.607701895999988,TPC-DI__View-Unionable__prospect_both_0_1_ac2_ev,132,6.490463595692778,1,29.098165491692765,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
TPC-DI__Joinable__prospect_vertical_1_ec_ev,22.607701895999988,TPC-DI__View-Unionable__prospect_both_0_1_ac2_ev,132,5.863358144993974,3,28.47106004099396,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
TPC-DI__Joinable__prospect_both_50_1_ac5_ev,22.607701895999988,TPC-DI__View-Unionable__prospect_both_0_1_ac2_ev,132,12.894884620442308,1,35.50258651644229,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
TPC-DI__Joinable__prospect_both_50_1_ac1_ev,22.607701895999988,TPC-DI__View-Unionable__prospect_both_0_1_ac2_ev,132,6.490463595692778,1,29.098165491692765,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
TPC-DI__Joinable__prospect_both_50_1_ac2_ev,22.607701895999988,TPC-DI__View-Unionable__prospect_both_0_1_ac2_ev,132,5.834418297165666,2,28.442120193165653,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
TPC-DI__Joinable__prospect_vertical_1_ac4_ev,22.607701895999988,TPC-DI__View-Unionable__prospect_both_0_1_ac2_ev,132,5.92123784065059,1,28.528939736650578,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
ChEMBL__Semantically-Joinable__assays_both_50_1_ac1_av,24.66294752290908,TPC-DI__View-Unionable__prospect_both_0_1_ac2_ev,144,6.053068523804223,2,30.7160160467133,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
ChEMBL__Semantically-Joinable__assays_vertical_1_ac4_av,24.66294752290908,TPC-DI__View-Unionable__prospect_both_0_1_ac2_ev,144,5.42661401036749,1,30.08956153327657,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
ChEMBL__Semantically-Joinable__assays_vertical_1_ac1_av,24.66294752290908,TPC-DI__View-Unionable__prospect_both_0_1_ac2_ev,144,5.67392592550904,2,30.336873448418118,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
ChEMBL__Semantically-Joinable__assays_vertical_1_ac5_av,24.66294752290908,TPC-DI__View-Unionable__prospect_both_0_1_ac2_ev,144,5.677781014153622,4,30.340728537062702,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
ChEMBL__Semantically-Joinable__assays_both_50_1_ac2_av,24.66294752290908,TPC-DI__View-Unionable__prospect_both_0_1_ac2_ev,144,5.178372998638553,1,29.84132052154763,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
ChEMBL__Semantically-Joinable__assays_vertical_1_ac2_av,24.66294752290908,TPC-DI__View-Unionable__prospect_both_0_1_ac2_ev,144,6.053068523804223,2,30.7160160467133,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
ChEMBL__Semantically-Joinable__assays_vertical_1_ac3_av,24.66294752290908,TPC-DI__View-Unionable__prospect_both_0_1_ac2_ev,144,12.894884620442308,1,37.55783214335139,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
ChEMBL__Joinable__assays_both_50_1_ac1_ev,24.66294752290908,TPC-DI__View-Unionable__prospect_both_0_1_ac2_ev,144,5.92123784065059,1,30.58418536355967,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
ChEMBL__Joinable__assays_both_50_1_ac2_ev,24.66294752290908,TPC-DI__View-Unionable__prospect_both_0_1_ac2_ev,144,5.801436971724397,4,30.464384494633475,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
ChEMBL__Joinable__assays_both_50_1_ac5_ev,24.66294752290908,TPC-DI__View-Unionable__prospect_both_0_1_ac2_ev,144,5.67392592550904,2,30.336873448418118,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
ChEMBL__Joinable__assays_both_50_1_ec_ev,24.66294752290908,TPC-DI__View-Unionable__prospect_both_0_1_ac2_ev,144,12.894884620442308,1,37.55783214335139,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
ChEMBL__Joinable__assays_both_50_1_ac3_ev,24.66294752290908,TPC-DI__View-Unionable__prospect_both_0_1_ac2_ev,144,5.863358144993974,3,30.526305667903053,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
ChEMBL__Joinable__assays_both_50_1_ac4_ev,24.66294752290908,TPC-DI__View-Unionable__prospect_both_0_1_ac2_ev,144,5.615673451915668,1,30.278620974824747,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
ChEMBL__Joinable__assays_vertical_1_ec_ev,24.66294752290908,TPC-DI__View-Unionable__prospect_both_0_1_ac2_ev,144,5.39702322527711,2,30.05997074818619,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
ChEMBL__Joinable__assays_vertical_1_ac3_ev,24.66294752290908,TPC-DI__View-Unionable__prospect_both_0_1_ac2_ev,144,12.894884620442308,1,37.55783214335139,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
ChEMBL__Joinable__assays_vertical_1_ac4_ev,24.66294752290908,TPC-DI__View-Unionable__prospect_both_0_1_ac2_ev,144,12.894884620442308,1,37.55783214335139,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
ChEMBL__Joinable__assays_vertical_1_ac5_ev,24.66294752290908,TPC-DI__View-Unionable__prospect_both_0_1_ac2_ev,144,12.894884620442308,1,37.55783214335139,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
ChEMBL__Semantically-Joinable__assays_both_50_1_ec_av,24.66294752290908,TPC-DI__View-Unionable__prospect_both_0_1_ac2_ev,144,5.698483534899606,3,30.361431057808684,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
ChEMBL__Semantically-Joinable__assays_both_50_1_ac5_av,24.66294752290908,TPC-DI__View-Unionable__prospect_both_0_1_ac2_ev,144,6.490463595692778,1,31.153411118601856,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
ChEMBL__Joinable__assays_vertical_1_ac1_ev,24.66294752290908,TPC-DI__View-Unionable__prospect_both_0_1_ac2_ev,144,5.67392592550904,2,30.336873448418118,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
ChEMBL__Joinable__assays_vertical_1_ac2_ev,24.66294752290908,TPC-DI__View-Unionable__prospect_both_0_1_ac2_ev,144,5.768455646283129,2,30.43140316919221,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
ChEMBL__View-Unionable__assays_both_0_1_ac4_av,24.66294752290908,TPC-DI__View-Unionable__prospect_both_0_1_ac2_ev,144,5.615673451915668,1,30.278620974824747,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
ChEMBL__View-Unionable__assays_both_0_1_ac3_ev,24.66294752290908,TPC-DI__View-Unionable__prospect_both_0_1_ac2_ev,144,12.894884620442308,1,37.55783214335139,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
ChEMBL__View-Unionable__assays_both_0_1_ac3_av,24.66294752290908,TPC-DI__View-Unionable__prospect_both_0_1_ac2_ev,144,5.615673451915668,1,30.278620974824747,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
ChEMBL__View-Unionable__assays_both_0_1_ac4_ev,24.66294752290908,TPC-DI__View-Unionable__prospect_both_0_1_ac2_ev,144,5.521143731141579,2,30.184091254050657,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
ChEMBL__View-Unionable__assays_both_0_1_ac2_ev,24.66294752290908,TPC-DI__View-Unionable__prospect_both_0_1_ac2_ev,144,5.549805419644571,2,30.21275294255365,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
ChEMBL__View-Unionable__assays_both_0_1_ec_ev,24.66294752290908,TPC-DI__View-Unionable__prospect_both_0_1_ac2_ev,144,12.894884620442308,1,37.55783214335139,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
ChEMBL__View-Unionable__assays_both_0_1_ac5_av,24.66294752290908,TPC-DI__View-Unionable__prospect_both_0_1_ac2_ev,144,12.894884620442308,1,37.55783214335139,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
ChEMBL__Semantically-Joinable__assays_both_50_1_ac4_av,24.66294752290908,TPC-DI__View-Unionable__prospect_both_0_1_ac2_ev,144,5.754172111337352,4,30.417119634246433,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
ChEMBL__Semantically-Joinable__assays_vertical_1_ec_av,24.66294752290908,TPC-DI__View-Unionable__prospect_both_0_1_ac2_ev,144,5.42661401036749,1,30.08956153327657,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
ChEMBL__View-Unionable__assays_both_0_1_ac1_av,24.66294752290908,TPC-DI__View-Unionable__prospect_both_0_1_ac2_ev,144,5.615673451915668,1,30.278620974824747,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
ChEMBL__View-Unionable__assays_both_0_1_ac1_ev,24.66294752290908,TPC-DI__View-Unionable__prospect_both_0_1_ac2_ev,144,6.490463595692778,1,31.153411118601856,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
ChEMBL__View-Unionable__assays_both_0_1_ac2_av,24.66294752290908,TPC-DI__View-Unionable__prospect_both_0_1_ac2_ev,144,6.490463595692778,1,31.153411118601856,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
ChEMBL__Semantically-Joinable__assays_both_50_1_ac3_av,24.66294752290908,TPC-DI__View-Unionable__prospect_both_0_1_ac2_ev,144,6.490463595692778,1,31.153411118601856,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
ChEMBL__View-Unionable__assays_both_0_1_ac5_ev,24.66294752290908,TPC-DI__View-Unionable__prospect_both_0_1_ac2_ev,144,5.92123784065059,1,30.58418536355967,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
ChEMBL__View-Unionable__assays_both_0_1_ec_av,24.66294752290908,TPC-DI__View-Unionable__prospect_both_0_1_ac2_ev,144,6.053068523804223,2,30.7160160467133,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
Wikidata__Musicians__Musicians_viewunion,28.80549270180612,TPC-DI__Joinable__prospect_vertical_30_ec_ev,169,5.42661401036749,1,34.23210671217361,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
Wikidata__Musicians__Musicians_joinable,28.80549270180612,TPC-DI__Joinable__prospect_vertical_30_ec_ev,169,12.894884620442308,1,41.70037732224843,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
TPC-DI__Joinable__prospect_vertical_30_ac2_ev,33.407553666,TPC-DI__Joinable__prospect_vertical_30_ec_ev,196,6.490463595692778,1,39.89801726169278,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
TPC-DI__Joinable__prospect_vertical_30_ac3_ev,33.407553666,TPC-DI__Joinable__prospect_vertical_30_ec_ev,196,5.521143731141579,2,38.928697397141576,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
TPC-DI__Joinable__prospect_vertical_30_ac1_ev,33.407553666,TPC-DI__Joinable__prospect_vertical_30_ec_ev,196,12.894884620442308,1,46.30243828644231,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
TPC-DI__Semantically-Joinable__prospect_both_50_30_ac2_av,33.407553666,TPC-DI__Joinable__prospect_vertical_30_ec_ev,196,5.521143731141579,2,38.928697397141576,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
TPC-DI__Joinable__prospect_vertical_30_ac4_ev,33.407553666,TPC-DI__Joinable__prospect_vertical_30_ec_ev,196,5.521143731141579,2,38.928697397141576,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
TPC-DI__Joinable__prospect_vertical_30_ec_ev,33.407553666,TPC-DI__Joinable__prospect_vertical_30_ec_ev,196,5.768455646283129,2,39.17600931228313,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
TPC-DI__Joinable__prospect_vertical_30_ac5_ev,33.407553666,TPC-DI__Joinable__prospect_vertical_30_ec_ev,196,12.894884620442308,1,46.30243828644231,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
TPC-DI__Joinable__prospect_both_50_30_ac1_ev,33.407553666,TPC-DI__Joinable__prospect_vertical_30_ec_ev,196,5.42661401036749,1,38.834167676367485,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
TPC-DI__Joinable__prospect_both_50_30_ac3_ev,33.407553666,TPC-DI__Joinable__prospect_vertical_30_ec_ev,196,5.39702322527711,2,38.80457689127711,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
TPC-DI__Joinable__prospect_both_50_30_ec_ev,33.407553666,TPC-DI__Joinable__prospect_vertical_30_ec_ev,196,5.677781014153622,4,39.08533468015362,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
TPC-DI__Joinable__prospect_both_50_30_ac2_ev,33.407553666,TPC-DI__Joinable__prospect_vertical_30_ec_ev,196,5.863358144993974,3,39.27091181099397,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
TPC-DI__Semantically-Joinable__prospect_both_50_30_ac1_av,33.407553666,TPC-DI__Joinable__prospect_vertical_30_ec_ev,196,12.894884620442308,1,46.30243828644231,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
TPC-DI__Joinable__prospect_both_50_30_ac5_ev,33.407553666,TPC-DI__Joinable__prospect_vertical_30_ec_ev,196,5.302493504503021,2,38.71004717050302,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
Wikidata__Musicians__Musicians_semjoinable,33.407553666,TPC-DI__Joinable__prospect_vertical_30_ec_ev,196,5.768455646283129,2,39.17600931228313,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
TPC-DI__Joinable__prospect_both_50_30_ac4_ev,33.407553666,TPC-DI__Joinable__prospect_vertical_30_ec_ev,196,5.946105148903619,3,39.35365881490362,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
TPC-DI__Semantically-Joinable__prospect_vertical_30_ac2_av,33.407553666,TPC-DI__Joinable__prospect_vertical_30_ec_ev,196,6.205850718171684,2,39.61340438417168,estimated 61-feature build from representative benchmark + RF fit amortized by test pair; prediction time not separately logged; benchmark used hashed fallback embeddings locally
