method,pair_id,runtime_sec_pair,runtime_note
LLMATCH,prospect_horizontal_50_ac4_ev,21.291542053222656,final consolidated runtime per table pair
MagnetoFTGPT,TPC-DI__prospect_vertical_70_ac2_ev_source.csv__prospect_vertical_70_ac2_ev_target.csv,38.66980195045471,final consolidated runtime per table pair
SMUTF,prospect_both_0_70_ac1_av,34.73187041282654,final consolidated runtime per table pair
SMUTF,prospect_both_0_70_ac4_ev,33.493958473205566,final consolidated runtime per table pair
MagnetoGPT,TPC-DI__prospect_both_50_70_ac3_av_source.csv__prospect_both_50_70_ac3_av_target.csv,148.97036695480347,final consolidated runtime per table pair
MagnetoFT,TPC-DI__prospect_vertical_70_ac1_ev_source.csv__prospect_vertical_70_ac1_ev_target.csv,12.500577926635742,final consolidated runtime per table pair
COMA++,OpenData__miller2_vertical_30_ec_av_source.csv__miller2_vertical_30_ec_av_target.csv,246.3272175788879,final consolidated runtime per table pair
COMA,OpenData__miller2_both_0_30_ec_ev_source.csv__miller2_both_0_30_ec_ev_target.csv,2.297744035720825,final consolidated runtime per table pair
MagnetoFTGPT,TPC-DI__prospect_both_50_70_ac4_ev_source.csv__prospect_both_50_70_ac4_ev_target.csv,35.72704219818115,final consolidated runtime per table pair
Cupid,TPC-DI__prospect_both_0_70_ac1_ev_source.csv__prospect_both_0_70_ac1_ev_target.csv,26.070935487747192,final consolidated runtime per table pair
LLMATCH,prospect_both_50_70_ac2_av,14.311553001403809,final consolidated runtime per table pair
SMUTF,miller2_horizontal_0_ac1_ev,90.1987373828888,final consolidated runtime per table pair
MagnetoFTGPT,OpenData__miller2_horizontal_50_ac2_av_source.csv__miller2_horizontal_50_ac2_av_target.csv,123.52926516532898,final consolidated runtime per table pair
LLMATCH,prospect_horizontal_100_ac2_av,17.388237953186035,final consolidated runtime per table pair
SMUTF,prospect_horizontal_100_ac5_av,48.54907298088074,final consolidated runtime per table pair
SMUTF,prospect_horizontal_0_ac4_ev,41.56323313713074,final consolidated runtime per table pair
SMUTF,prospect_horizontal_50_ac5_av,49.07094216346741,final consolidated runtime per table pair
SMUTF,prospect_horizontal_50_ac4_ev,49.61642336845398,final consolidated runtime per table pair
SMUTF,prospect_horizontal_100_ac5_ev,48.06200528144837,final consolidated runtime per table pair
SMUTF,prospect_horizontal_50_ac2_av,49.97526144981384,final consolidated runtime per table pair
SMUTF,miller2_horizontal_100_ac2_ev,110.94648122787476,final consolidated runtime per table pair
MagnetoGPT,OpenData__miller2_vertical_50_ec_av_source.csv__miller2_vertical_50_ec_av_target.csv,339.96614599227905,final consolidated runtime per table pair
Cupid,OpenData__miller2_both_0_50_ac1_ev_source.csv__miller2_both_0_50_ac1_ev_target.csv,121.72705149650574,final consolidated runtime per table pair
Cupid,OpenData__miller2_both_0_50_ac1_av_source.csv__miller2_both_0_50_ac1_av_target.csv,127.9781458377838,final consolidated runtime per table pair
MagnetoGPT,OpenData__miller2_both_0_50_ec_av_source.csv__miller2_both_0_50_ec_av_target.csv,270.76586985588074,final consolidated runtime per table pair
Cupid,OpenData__miller2_both_50_50_ec_ev_source.csv__miller2_both_50_50_ec_ev_target.csv,136.77246832847595,final consolidated runtime per table pair
SMUTF,miller2_vertical_70_ac2_ev,114.7771782875061,final consolidated runtime per table pair
MagnetoFTGPT,ChEMBL__assays_both_0_30_ec_ev_source.csv__assays_both_0_30_ec_ev_target.csv,21.6646511554718,final consolidated runtime per table pair
LLMATCH,assays_both_50_30_ec_ev,10.013914108276367,final consolidated runtime per table pair
MagnetoFTGPT,ChEMBL__assays_vertical_30_ac2_av_source.csv__assays_vertical_30_ac2_av_target.csv,27.70203423500061,final consolidated runtime per table pair
Cupid,TPC-DI__prospect_both_50_30_ec_ev_source.csv__prospect_both_50_30_ec_ev_target.csv,11.929901599884031,final consolidated runtime per table pair
LLMATCH,assays_vertical_30_ac1_av,8.086844205856323,final consolidated runtime per table pair
SMUTF,prospect_both_0_30_ec_ev,26.42123794555664,final consolidated runtime per table pair
MagnetoFT,TPC-DI__prospect_vertical_30_ec_ev_source.csv__prospect_vertical_30_ec_ev_target.csv,8.028133869171143,final consolidated runtime per table pair
MagnetoFT,TPC-DI__prospect_vertical_30_ec_av_source.csv__prospect_vertical_30_ec_av_target.csv,8.03872299194336,final consolidated runtime per table pair
MagnetoFTGPT,ChEMBL__assays_both_0_30_ac1_av_source.csv__assays_both_0_30_ac1_av_target.csv,25.34278106689453,final consolidated runtime per table pair
SMUTF,prospect_vertical_30_ac1_ev,42.24904537200928,final consolidated runtime per table pair
MagnetoFT,TPC-DI__prospect_both_0_30_ec_av_source.csv__prospect_both_0_30_ec_av_target.csv,9.116176128387451,final consolidated runtime per table pair
SMUTF,prospect_both_50_30_ac1_av,30.64545464515686,final consolidated runtime per table pair
MagnetoFTGPT,TPC-DI__prospect_both_50_30_ac5_ev_source.csv__prospect_both_50_30_ac5_ev_target.csv,27.307686805725098,final consolidated runtime per table pair
MagnetoFTGPT,ChEMBL__assays_both_0_30_ac1_ev_source.csv__assays_both_0_30_ac1_ev_target.csv,35.468729734420776,final consolidated runtime per table pair
MagnetoGPT,TPC-DI__prospect_vertical_30_ac5_ev_source.csv__prospect_vertical_30_ac5_ev_target.csv,79.9796211719513,final consolidated runtime per table pair
MagnetoGPT,TPC-DI__prospect_vertical_30_ac1_ev_source.csv__prospect_vertical_30_ac1_ev_target.csv,71.25406408309937,final consolidated runtime per table pair
SMUTF,miller2_both_50_50_ac1_ev,76.42460346221924,final consolidated runtime per table pair
LLMATCH,prospect_vertical_30_ac4_ev,12.371822834014893,final consolidated runtime per table pair
SMUTF,prospect_both_0_30_ac1_ev,27.45979332923889,final consolidated runtime per table pair
LLMATCH,assays_vertical_30_ac5_av,9.490347146987917,final consolidated runtime per table pair
LLMATCH,prospect_both_0_30_ac2_av,10.639732122421265,final consolidated runtime per table pair
LLMATCH,prospect_both_0_30_ac5_ev,11.245117902755736,final consolidated runtime per table pair
COMA++,TPC-DI__prospect_both_0_30_ac1_av_source.csv__prospect_both_0_30_ac1_av_target.csv,101.96150255203248,final consolidated runtime per table pair
MagnetoFTGPT,TPC-DI__prospect_both_50_30_ec_av_source.csv__prospect_both_50_30_ec_av_target.csv,15.169796705245972,final consolidated runtime per table pair
MagnetoFT,TPC-DI__prospect_both_50_30_ac1_av_source.csv__prospect_both_50_30_ac1_av_target.csv,6.242587804794312,final consolidated runtime per table pair
MagnetoFT,TPC-DI__prospect_both_50_30_ec_av_source.csv__prospect_both_50_30_ec_av_target.csv,8.505133152008057,final consolidated runtime per table pair
SMUTF,assays_vertical_30_ac3_ev,106.51456880569458,final consolidated runtime per table pair
MagnetoFTGPT,ChEMBL__assays_both_50_30_ac5_ev_source.csv__assays_both_50_30_ac5_ev_target.csv,36.67090892791748,final consolidated runtime per table pair
SMUTF,miller2_both_0_70_ac2_ev,69.89975714683533,final consolidated runtime per table pair
LLMATCH,assays_both_50_30_ac5_av,7.492849111557007,final consolidated runtime per table pair
LLMATCH,prospect_vertical_30_ac5_ev,12.694636106491089,final consolidated runtime per table pair
LLMATCH,assays_vertical_30_ac3_av,11.828416109085085,final consolidated runtime per table pair
MagnetoFTGPT,ChEMBL__assays_both_50_30_ac1_ev_source.csv__assays_both_50_30_ac1_ev_target.csv,29.474709272384644,final consolidated runtime per table pair
MagnetoFTGPT,TPC-DI__prospect_both_0_30_ac1_av_source.csv__prospect_both_0_30_ac1_av_target.csv,22.78185486793518,final consolidated runtime per table pair
SMUTF,assays_vertical_30_ac5_av,25.454429864883423,final consolidated runtime per table pair
Cupid,OpenData__miller2_both_50_50_ac1_av_source.csv__miller2_both_50_50_ac1_av_target.csv,206.36337566375727,final consolidated runtime per table pair
SMUTF,assays_both_0_30_ec_ev,24.074142456054688,final consolidated runtime per table pair
SMUTF,assays_both_50_30_ac4_ev,42.73446202278137,final consolidated runtime per table pair
SMUTF,prospect_vertical_30_ac1_av,52.824230432510376,final consolidated runtime per table pair
MagnetoGPT,TPC-DI__prospect_both_0_30_ac3_av_source.csv__prospect_both_0_30_ac3_av_target.csv,78.679771900177,final consolidated runtime per table pair
COMA,TPC-DI__prospect_both_0_30_ac1_ev_source.csv__prospect_both_0_30_ac1_ev_target.csv,1.4980695247650146,final consolidated runtime per table pair
COMA,TPC-DI__prospect_both_0_30_ac1_av_source.csv__prospect_both_0_30_ac1_av_target.csv,1.5914599895477295,final consolidated runtime per table pair
MagnetoGPT,ChEMBL__assays_vertical_30_ac2_av_source.csv__assays_vertical_30_ac2_av_target.csv,75.27145433425903,final consolidated runtime per table pair
SMUTF,assays_vertical_30_ac1_ev,61.94259452819824,final consolidated runtime per table pair
SMUTF,assays_vertical_30_ec_ev,40.45137453079224,final consolidated runtime per table pair
MagnetoGPT,TPC-DI__prospect_both_0_30_ec_ev_source.csv__prospect_both_0_30_ec_ev_target.csv,73.03131604194641,final consolidated runtime per table pair
MagnetoGPT,TPC-DI__prospect_both_50_30_ac1_ev_source.csv__prospect_both_50_30_ac1_ev_target.csv,99.60152125358582,final consolidated runtime per table pair
MagnetoGPT,ChEMBL__assays_both_50_30_ac4_av_source.csv__assays_both_50_30_ac4_av_target.csv,98.48967480659483,final consolidated runtime per table pair
SMUTF,assays_vertical_30_ac1_av,28.791565656661987,final consolidated runtime per table pair
MagnetoGPT,TPC-DI__prospect_vertical_30_ac1_av_source.csv__prospect_vertical_30_ac1_av_target.csv,100.12553119659424,final consolidated runtime per table pair
MagnetoGPT,TPC-DI__prospect_both_50_30_ac1_av_source.csv__prospect_both_50_30_ac1_av_target.csv,78.41742992401123,final consolidated runtime per table pair
MagnetoFTGPT,TPC-DI__prospect_vertical_30_ac1_av_source.csv__prospect_vertical_30_ac1_av_target.csv,18.065937042236328,final consolidated runtime per table pair
MagnetoGPT,ChEMBL__assays_vertical_30_ec_ev_source.csv__assays_vertical_30_ec_ev_target.csv,84.4483015537262,final consolidated runtime per table pair
MagnetoFTGPT,TPC-DI__prospect_both_50_30_ac1_av_source.csv__prospect_both_50_30_ac1_av_target.csv,18.6045241355896,final consolidated runtime per table pair
LLMATCH,assays_both_0_30_ec_av,11.27673888206482,final consolidated runtime per table pair
LLMATCH,assays_both_0_30_ac4_ev,8.33999490737915,final consolidated runtime per table pair
MagnetoFTGPT,ChEMBL__assays_both_50_30_ec_av_source.csv__assays_both_50_30_ec_av_target.csv,21.953704357147217,final consolidated runtime per table pair
LLMATCH,assays_both_0_30_ec_ev,12.00502610206604,final consolidated runtime per table pair
LLMATCH,assays_both_0_30_ac3_ev,9.048850059509276,final consolidated runtime per table pair
LLMATCH,assays_both_0_30_ac2_av,6.978862285614014,final consolidated runtime per table pair
LLMATCH,assays_both_0_30_ac3_av,14.43285608291626,final consolidated runtime per table pair
MagnetoFT,TPC-DI__prospect_both_0_30_ec_ev_source.csv__prospect_both_0_30_ec_ev_target.csv,7.530158758163452,final consolidated runtime per table pair
LLMATCH,assays_both_50_30_ac1_ev,10.959813117980955,final consolidated runtime per table pair
SMUTF,prospect_both_50_30_ec_ev,28.60588240623474,final consolidated runtime per table pair
SMUTF,prospect_both_50_30_ac1_ev,27.04339575767517,final consolidated runtime per table pair
Magneto,OpenData__miller2_horizontal_100_ac2_av_source.csv__miller2_horizontal_100_ac2_av_target.csv,17.38268494606018,final consolidated runtime per table pair
Magneto,OpenData__miller2_horizontal_100_ac2_ev_source.csv__miller2_horizontal_100_ac2_ev_target.csv,24.61078977584839,final consolidated runtime per table pair
Similarity Flooding,OpenData__miller2_both_0_70_ac3_av_source.csv__miller2_both_0_70_ac3_av_target.csv,9.599189519882202,final consolidated runtime per table pair
Similarity Flooding,OpenData__miller2_vertical_70_ec_ev_source.csv__miller2_vertical_70_ec_ev_target.csv,9.842626571655272,final consolidated runtime per table pair
Similarity Flooding,OpenData__miller2_both_0_70_ac1_ev_source.csv__miller2_both_0_70_ac1_ev_target.csv,9.446776628494264,final consolidated runtime per table pair
Similarity Flooding,OpenData__miller2_both_0_70_ac1_av_source.csv__miller2_both_0_70_ac1_av_target.csv,9.64183759689331,final consolidated runtime per table pair
Similarity Flooding,OpenData__miller2_both_50_70_ac1_av_source.csv__miller2_both_50_70_ac1_av_target.csv,9.458852767944336,final consolidated runtime per table pair
Similarity Flooding,OpenData__miller2_vertical_70_ec_av_source.csv__miller2_vertical_70_ec_av_target.csv,9.844372034072876,final consolidated runtime per table pair
Similarity Flooding,OpenData__miller2_both_50_70_ac3_ev_source.csv__miller2_both_50_70_ac3_ev_target.csv,9.897743225097656,final consolidated runtime per table pair
Similarity Flooding,OpenData__miller2_vertical_70_ac1_ev_source.csv__miller2_vertical_70_ac1_ev_target.csv,9.742018938064575,final consolidated runtime per table pair
SMUTF,miller2_both_0_50_ac1_ev,72.51070761680603,final consolidated runtime per table pair
MagnetoGPT,OpenData__miller2_horizontal_100_ac4_av_source.csv__miller2_horizontal_100_ac4_av_target.csv,425.8617768287658,final consolidated runtime per table pair
SMUTF,miller2_both_50_50_ac3_ev,92.82780194282532,final consolidated runtime per table pair
MagnetoFTGPT,OpenData__miller2_vertical_50_ac1_ev_source.csv__miller2_vertical_50_ac1_ev_target.csv,74.2640290260315,final consolidated runtime per table pair
MagnetoGPT,OpenData__miller2_vertical_70_ac2_ev_source.csv__miller2_vertical_70_ac2_ev_target.csv,319.8481857776642,final consolidated runtime per table pair
LLMATCH,miller2_both_0_70_ac3_ev,41.11056900024414,final consolidated runtime per table pair
LLMATCH,miller2_both_50_70_ac5_ev,78.40976190567017,final consolidated runtime per table pair
MagnetoGPT,OpenData__miller2_both_0_70_ac2_ev_source.csv__miller2_both_0_70_ac2_ev_target.csv,301.2865970134735,final consolidated runtime per table pair
MagnetoGPT,OpenData__miller2_vertical_70_ac3_ev_source.csv__miller2_vertical_70_ac3_ev_target.csv,340.0047619342804,final consolidated runtime per table pair
MagnetoFTGPT,ChEMBL__assays_vertical_50_ac1_ev_source.csv__assays_vertical_50_ac1_ev_target.csv,47.792543172836304,final consolidated runtime per table pair
ISResMat,TPC-DI__prospect_vertical_50_ac1_ev_source.csv__prospect_vertical_50_ac1_ev_target.csv,12.12370753288269,final consolidated runtime per table pair
ISResMat,TPC-DI__prospect_vertical_50_ac4_ev_source.csv__prospect_vertical_50_ac4_ev_target.csv,83.4830162525177,final consolidated runtime per table pair
MagnetoFT,TPC-DI__prospect_vertical_50_ac1_av_source.csv__prospect_vertical_50_ac1_av_target.csv,8.111217975616455,final consolidated runtime per table pair
MagnetoFT,TPC-DI__prospect_both_50_50_ec_av_source.csv__prospect_both_50_50_ec_av_target.csv,9.079864978790283,final consolidated runtime per table pair
SMUTF,miller2_vertical_50_ac5_ev,129.15099477767944,final consolidated runtime per table pair
Similarity Flooding,ChEMBL__assays_both_0_50_ec_av_source.csv__assays_both_0_50_ec_av_target.csv,0.9906365871429444,final consolidated runtime per table pair
MagnetoGPT,ChEMBL__assays_both_50_50_ec_av_source.csv__assays_both_50_50_ec_av_target.csv,117.59663128852844,final consolidated runtime per table pair
MagnetoGPT,ChEMBL__assays_vertical_50_ec_ev_source.csv__assays_vertical_50_ec_ev_target.csv,114.29261565208436,final consolidated runtime per table pair
MagnetoFT,TPC-DI__prospect_vertical_50_ac2_av_source.csv__prospect_vertical_50_ac2_av_target.csv,8.71659803390503,final consolidated runtime per table pair
Cupid,ChEMBL__assays_vertical_50_ec_ev_source.csv__assays_vertical_50_ec_ev_target.csv,50.422794818878174,final consolidated runtime per table pair
LLMATCH,prospect_vertical_50_ac2_av,18.43545293807984,final consolidated runtime per table pair
LLMATCH,assays_vertical_50_ac5_ev,13.151526927947998,final consolidated runtime per table pair
LLMATCH,assays_both_0_50_ac1_av,10.022872924804688,final consolidated runtime per table pair
ISResMat,TPC-DI__prospect_vertical_50_ac3_ev_source.csv__prospect_vertical_50_ac3_ev_target.csv,12.098555564880373,final consolidated runtime per table pair
MagnetoGPT,TPC-DI__prospect_vertical_50_ec_av_source.csv__prospect_vertical_50_ec_av_target.csv,100.51142978668211,final consolidated runtime per table pair
MagnetoGPT,ChEMBL__assays_both_0_50_ac3_ev_source.csv__assays_both_0_50_ac3_ev_target.csv,143.87566471099854,final consolidated runtime per table pair
Similarity Flooding,ChEMBL__assays_both_50_50_ac3_ev_source.csv__assays_both_50_50_ac3_ev_target.csv,0.8810350894927979,final consolidated runtime per table pair
MagnetoFT,TPC-DI__prospect_both_50_50_ac1_ev_source.csv__prospect_both_50_50_ac1_ev_target.csv,7.453327894210815,final consolidated runtime per table pair
SMUTF,miller2_vertical_50_ac4_ev,134.61725306510925,final consolidated runtime per table pair
SMUTF,prospect_both_50_50_ec_ev,31.736310482025143,final consolidated runtime per table pair
SMUTF,prospect_vertical_50_ac5_ev,42.483814001083374,final consolidated runtime per table pair
MagnetoGPT,ChEMBL__assays_both_0_50_ec_av_source.csv__assays_both_0_50_ec_av_target.csv,124.29326891899107,final consolidated runtime per table pair
LLMATCH,assays_both_50_50_ac3_ev,10.548989057540894,final consolidated runtime per table pair
SMUTF,miller2_vertical_50_ac2_ev,114.4436821937561,final consolidated runtime per table pair
SMUTF,miller2_both_50_50_ac2_ev,77.19827461242676,final consolidated runtime per table pair
MagnetoFT,TPC-DI__prospect_vertical_50_ac1_ev_source.csv__prospect_vertical_50_ac1_ev_target.csv,8.004446029663086,final consolidated runtime per table pair
MagnetoFTGPT,ChEMBL__assays_vertical_50_ac4_ev_source.csv__assays_vertical_50_ac4_ev_target.csv,36.31553030014038,final consolidated runtime per table pair
Cupid,TPC-DI__prospect_both_50_50_ac1_av_source.csv__prospect_both_50_50_ac1_av_target.csv,47.45108461380005,final consolidated runtime per table pair
MagnetoGPT,ChEMBL__assays_both_50_50_ac2_ev_source.csv__assays_both_50_50_ac2_ev_target.csv,125.60265874862672,final consolidated runtime per table pair
Similarity Flooding,TPC-DI__prospect_both_50_50_ac1_ev_source.csv__prospect_both_50_50_ac1_ev_target.csv,0.6826462745666504,final consolidated runtime per table pair
MagnetoFT,ChEMBL__assays_both_0_70_ac1_av_source.csv__assays_both_0_70_ac1_av_target.csv,4.285333633422852,final consolidated runtime per table pair
Magneto,ChEMBL__assays_vertical_70_ec_av_source.csv__assays_vertical_70_ec_av_target.csv,6.846685886383057,final consolidated runtime per table pair
Magneto,ChEMBL__assays_vertical_70_ac4_ev_source.csv__assays_vertical_70_ac4_ev_target.csv,5.819498300552368,final consolidated runtime per table pair
Magneto,ChEMBL__assays_both_50_70_ac1_ev_source.csv__assays_both_50_70_ac1_ev_target.csv,7.9361395835876465,final consolidated runtime per table pair
MagnetoFT,ChEMBL__assays_vertical_70_ac1_ev_source.csv__assays_vertical_70_ac1_ev_target.csv,5.300486564636231,final consolidated runtime per table pair
Magneto,ChEMBL__assays_vertical_70_ac2_ev_source.csv__assays_vertical_70_ac2_ev_target.csv,8.735324621200562,final consolidated runtime per table pair
MagnetoGPT,OpenData__miller2_both_0_70_ac4_ev_source.csv__miller2_both_0_70_ac4_ev_target.csv,392.7030909061432,final consolidated runtime per table pair
Similarity Flooding,ChEMBL__assays_both_50_70_ac3_ev_source.csv__assays_both_50_70_ac3_ev_target.csv,1.5230636596679688,final consolidated runtime per table pair
Magneto,ChEMBL__assays_vertical_70_ac1_ev_source.csv__assays_vertical_70_ac1_ev_target.csv,4.973429203033447,final consolidated runtime per table pair
MagnetoGPT,ChEMBL__assays_vertical_70_ac1_ev_source.csv__assays_vertical_70_ac1_ev_target.csv,174.64625811576843,final consolidated runtime per table pair
MagnetoFT,ChEMBL__assays_both_0_70_ec_av_source.csv__assays_both_0_70_ec_av_target.csv,7.183724880218506,final consolidated runtime per table pair
MagnetoFT,ChEMBL__assays_both_0_70_ac1_ev_source.csv__assays_both_0_70_ac1_ev_target.csv,5.0471014976501465,final consolidated runtime per table pair
Magneto,ChEMBL__assays_both_0_70_ec_ev_source.csv__assays_both_0_70_ec_ev_target.csv,5.022336959838867,final consolidated runtime per table pair
Magneto,ChEMBL__assays_vertical_70_ec_ev_source.csv__assays_vertical_70_ec_ev_target.csv,6.510854959487915,final consolidated runtime per table pair
MagnetoFT,ChEMBL__assays_both_50_70_ac1_av_source.csv__assays_both_50_70_ac1_av_target.csv,8.097718477249146,final consolidated runtime per table pair
MagnetoFT,ChEMBL__assays_vertical_70_ac2_ev_source.csv__assays_vertical_70_ac2_ev_target.csv,8.33694338798523,final consolidated runtime per table pair
Magneto,ChEMBL__assays_both_0_70_ec_av_source.csv__assays_both_0_70_ec_av_target.csv,7.210644960403442,final consolidated runtime per table pair
Magneto,ChEMBL__assays_both_50_70_ec_av_source.csv__assays_both_50_70_ec_av_target.csv,4.1515953540802,final consolidated runtime per table pair
MagnetoFT,ChEMBL__assays_both_50_70_ac2_ev_source.csv__assays_both_50_70_ac2_ev_target.csv,4.1849517822265625,final consolidated runtime per table pair
MagnetoFT,ChEMBL__assays_both_50_70_ec_av_source.csv__assays_both_50_70_ec_av_target.csv,4.250077962875366,final consolidated runtime per table pair
Magneto,ChEMBL__assays_both_0_70_ac1_ev_source.csv__assays_both_0_70_ac1_ev_target.csv,4.868175029754639,final consolidated runtime per table pair
Similarity Flooding,ChEMBL__assays_vertical_70_ec_av_source.csv__assays_vertical_70_ec_av_target.csv,1.5521390438079834,final consolidated runtime per table pair
Similarity Flooding,ChEMBL__assays_both_0_70_ac3_ev_source.csv__assays_both_0_70_ac3_ev_target.csv,1.4560630321502686,final consolidated runtime per table pair
Magneto,ChEMBL__assays_both_50_70_ac2_ev_source.csv__assays_both_50_70_ac2_ev_target.csv,3.975313663482666,final consolidated runtime per table pair
MagnetoGPT,ChEMBL__assays_vertical_70_ac2_ev_source.csv__assays_vertical_70_ac2_ev_target.csv,136.79508113861084,final consolidated runtime per table pair
MagnetoFT,ChEMBL__assays_vertical_70_ac1_av_source.csv__assays_vertical_70_ac1_av_target.csv,7.748280763626099,final consolidated runtime per table pair
MagnetoFT,ChEMBL__assays_vertical_70_ec_av_source.csv__assays_vertical_70_ec_av_target.csv,7.110481023788452,final consolidated runtime per table pair
Magneto,ChEMBL__assays_both_50_70_ec_ev_source.csv__assays_both_50_70_ec_ev_target.csv,8.493095874786377,final consolidated runtime per table pair
MagnetoFT,ChEMBL__assays_both_50_70_ec_ev_source.csv__assays_both_50_70_ec_ev_target.csv,8.509958982467651,final consolidated runtime per table pair
MagnetoGPT,ChEMBL__assays_both_50_70_ec_ev_source.csv__assays_both_50_70_ec_ev_target.csv,168.1784167289734,final consolidated runtime per table pair
LLMATCH,assays_both_0_70_ac5_av,20.99362206459045,final consolidated runtime per table pair
MagnetoFT,ChEMBL__assays_horizontal_0_ac4_ev_source.csv__assays_horizontal_0_ac4_ev_target.csv,6.257784843444824,final consolidated runtime per table pair
Magneto,ChEMBL__assays_horizontal_50_ac4_ev_source.csv__assays_horizontal_50_ac4_ev_target.csv,5.731239080429077,final consolidated runtime per table pair
Magneto,ChEMBL__assays_horizontal_100_ac4_ev_source.csv__assays_horizontal_100_ac4_ev_target.csv,5.589641571044922,final consolidated runtime per table pair
Magneto,ChEMBL__assays_horizontal_0_ac4_ev_source.csv__assays_horizontal_0_ac4_ev_target.csv,5.485033512115479,final consolidated runtime per table pair
Magneto,ChEMBL__assays_horizontal_100_ac2_av_source.csv__assays_horizontal_100_ac2_av_target.csv,6.881340742111206,final consolidated runtime per table pair
SMUTF,miller2_vertical_70_ac4_ev,116.25071454048155,final consolidated runtime per table pair
MagnetoGPT,OpenData__miller2_horizontal_0_ac2_av_source.csv__miller2_horizontal_0_ac2_av_target.csv,320.53887701034546,final consolidated runtime per table pair
Magneto,TPC-DI__prospect_horizontal_100_ac3_ev_source.csv__prospect_horizontal_100_ac3_ev_target.csv,10.67749571800232,final consolidated runtime per table pair
Cupid,ChEMBL__assays_vertical_50_ac1_av_source.csv__assays_vertical_50_ac1_av_target.csv,40.56743264198303,final consolidated runtime per table pair
ISResMat,TPC-DI__prospect_vertical_70_ec_ev_source.csv__prospect_vertical_70_ec_ev_target.csv,93.73467659950256,final consolidated runtime per table pair
ISResMat,TPC-DI__prospect_horizontal_0_ac1_ev_source.csv__prospect_horizontal_0_ac1_ev_target.csv,131.17928910255432,final consolidated runtime per table pair
COMA,TPC-DI__prospect_vertical_30_ac2_ev_source.csv__prospect_vertical_30_ac2_ev_target.csv,1.5484516620635986,final consolidated runtime per table pair
COMA,TPC-DI__prospect_vertical_30_ac1_ev_source.csv__prospect_vertical_30_ac1_ev_target.csv,1.6155927181243896,final consolidated runtime per table pair
COMA,ChEMBL__assays_both_50_30_ec_av_source.csv__assays_both_50_30_ec_av_target.csv,1.383004903793335,final consolidated runtime per table pair
MagnetoFTGPT,TPC-DI__prospect_both_0_30_ac2_av_source.csv__prospect_both_0_30_ac2_av_target.csv,18.616331815719604,final consolidated runtime per table pair
MagnetoFTGPT,ChEMBL__assays_both_50_50_ac4_ev_source.csv__assays_both_50_50_ac4_ev_target.csv,45.45485806465149,final consolidated runtime per table pair
Cupid,OpenData__miller2_vertical_50_ec_ev_source.csv__miller2_vertical_50_ec_ev_target.csv,139.40282344818115,final consolidated runtime per table pair
Similarity Flooding,OpenData__miller2_both_0_70_ec_ev_source.csv__miller2_both_0_70_ec_ev_target.csv,9.81349802017212,final consolidated runtime per table pair
SMUTF,assays_vertical_50_ac4_av,38.07668614387512,final consolidated runtime per table pair
LLMATCH,assays_both_0_50_ac3_ev,8.467314720153809,final consolidated runtime per table pair
Magneto,TPC-DI__prospect_both_0_70_ec_ev_source.csv__prospect_both_0_70_ec_ev_target.csv,11.09353518486023,final consolidated runtime per table pair
COMA,ChEMBL__assays_both_50_30_ac1_ev_source.csv__assays_both_50_30_ac1_ev_target.csv,1.3398420810699463,final consolidated runtime per table pair
COMA,ChEMBL__assays_vertical_30_ec_av_source.csv__assays_vertical_30_ec_av_target.csv,1.3172931671142578,final consolidated runtime per table pair
SMUTF,miller2_vertical_30_ec_ev,122.06838607788086,final consolidated runtime per table pair
COMA,ChEMBL__assays_both_0_30_ec_ev_source.csv__assays_both_0_30_ec_ev_target.csv,1.3556184768676758,final consolidated runtime per table pair
COMA,ChEMBL__assays_both_0_30_ec_av_source.csv__assays_both_0_30_ec_av_target.csv,1.3101778030395508,final consolidated runtime per table pair
COMA,ChEMBL__assays_both_0_30_ac1_ev_source.csv__assays_both_0_30_ac1_ev_target.csv,1.3460652828216553,final consolidated runtime per table pair
COMA,ChEMBL__assays_both_0_30_ac1_av_source.csv__assays_both_0_30_ac1_av_target.csv,1.3080182075500488,final consolidated runtime per table pair
COMA,ChEMBL__assays_vertical_30_ec_ev_source.csv__assays_vertical_30_ec_ev_target.csv,1.4001085758209229,final consolidated runtime per table pair
MagnetoFTGPT,TPC-DI__prospect_both_50_30_ac2_ev_source.csv__prospect_both_50_30_ac2_ev_target.csv,18.55220007896424,final consolidated runtime per table pair
Magneto,TPC-DI__prospect_horizontal_100_ac2_ev_source.csv__prospect_horizontal_100_ac2_ev_target.csv,11.028173208236694,final consolidated runtime per table pair
MagnetoGPT,TPC-DI__prospect_horizontal_100_ac2_ev_source.csv__prospect_horizontal_100_ac2_ev_target.csv,172.44708609580994,final consolidated runtime per table pair
Magneto,TPC-DI__prospect_horizontal_50_ac1_ev_source.csv__prospect_horizontal_50_ac1_ev_target.csv,14.833239078521729,final consolidated runtime per table pair
MagnetoFTGPT,TPC-DI__prospect_both_50_30_ac3_av_source.csv__prospect_both_50_30_ac3_av_target.csv,19.429115772247314,final consolidated runtime per table pair
MagnetoGPT,TPC-DI__prospect_vertical_50_ac3_av_source.csv__prospect_vertical_50_ac3_av_target.csv,110.18500280380248,final consolidated runtime per table pair
Magneto,TPC-DI__prospect_horizontal_50_ac5_av_source.csv__prospect_horizontal_50_ac5_av_target.csv,15.054353952407835,final consolidated runtime per table pair
