n_folds,n_pair_id_fold_appearances,n_unique_pair_id,n_test_rows_total,preliminary_feature_build_sec_551,preliminary_rf_train_sec_all_folds,preliminary_total_sec,application_rf_predict_only_sec_all_folds,application_rf_predict_only_min_all_folds,note,rf_train_time_note
6,934,551,655584,66251.24,313.89,66565.13,3.76,0.06,RF predict-only measured on all test rows over 6 folds; RF train time is recalibrated from real fold_0 n_jobs=-1 fit and scaled by train rows.,"Recalibrated from real fold_0 RF fit with n_jobs=-1 (50.59s for 260706 train rows), scaled by total train rows over the 6 folds."
