config,fold_id,pair_id,n_rows,n_pos,precision,recall,f1,n_features
topological_only,1,TPC-DI__View-Unionable__prospect_both_0_50_ac1_av,272,11,0.0,0.0,0.0,31
topological_only,1,ChEMBL__Joinable__assays_both_50_50_ac1_ev,289,11,1.0,0.09090909090909091,0.16666666666666666,31
topological_only,1,OpenData__Semantically-Joinable__miller2_vertical_30_ac4_av,1089,15,0.0,0.0,0.0,31
topological_only,1,TPC-DI__Joinable__prospect_vertical_1_ec_ev,132,1,1.0,1.0,1.0,31
topological_only,1,TPC-DI__View-Unionable__prospect_both_0_50_ac1_ev,272,11,0.0,0.0,0.0,31
topological_only,1,ChEMBL__View-Unionable__assays_both_0_1_ac5_ev,144,1,0.0,0.0,0.0,31
topological_only,1,OpenData__Semantically-Joinable__miller2_vertical_30_ac5_av,1089,15,0.0,0.0,0.0,31
topological_only,1,TPC-DI__View-Unionable__prospect_both_0_50_ac2_ev,272,11,0.0,0.0,0.0,31
topological_only,1,ChEMBL__View-Unionable__assays_both_0_30_ac1_av,210,6,0.0,0.0,0.0,31
topological_only,1,ChEMBL__View-Unionable__assays_both_0_30_ac1_ev,210,6,0.0,0.0,0.0,31
topological_only,1,OpenData__Semantically-Joinable__miller2_vertical_50_ac3_av,1444,25,0.0,0.0,0.0,31
topological_only,1,TPC-DI__Joinable__prospect_vertical_30_ec_ev,196,6,1.0,0.16666666666666666,0.2857142857142857,31
topological_only,1,ChEMBL__View-Unionable__assays_both_0_30_ac2_ev,210,6,1.0,0.16666666666666666,0.2857142857142857,31
topological_only,1,TPC-DI__Joinable__prospect_vertical_50_ac1_ev,272,11,0.0,0.0,0.0,31
topological_only,1,OpenData__Semantically-Joinable__miller2_vertical_70_ac1_av,1849,35,0.0,0.0,0.0,31
topological_only,1,TPC-DI__View-Unionable__prospect_both_0_50_ec_av,272,11,0.0,0.0,0.0,31
topological_only,1,ChEMBL__Joinable__assays_both_50_70_ec_ev,380,16,1.0,0.0625,0.11764705882352941,31
topological_only,1,TPC-DI__Joinable__prospect_vertical_50_ac5_ev,272,11,0.0,0.0,0.0,31
topological_only,1,ChEMBL__Joinable__assays_vertical_1_ac1_ev,144,1,0.0,0.0,0.0,31
topological_only,1,ChEMBL__Joinable__assays_vertical_1_ac2_ev,144,1,0.0,0.0,0.0,31
topological_only,1,TPC-DI__View-Unionable__prospect_both_0_70_ac2_av,342,15,0.0,0.0,0.0,31
topological_only,1,ChEMBL__View-Unionable__assays_both_0_30_ec_av,210,6,0.0,0.0,0.0,31
topological_only,1,OpenData__Semantically-Joinable__miller2_vertical_70_ec_av,1849,35,0.0,0.0,0.0,31
topological_only,1,TPC-DI__View-Unionable__prospect_both_0_70_ac2_ev,342,15,0.6666666666666666,0.13333333333333333,0.2222222222222222,31
topological_only,1,ChEMBL__View-Unionable__assays_both_0_30_ec_ev,210,6,1.0,0.16666666666666666,0.2857142857142857,31
topological_only,1,OpenData__Unionable__miller2_horizontal_0_ac1_ev,2601,51,1.0,0.0196078431372549,0.038461538461538464,31
topological_only,1,TPC-DI__Joinable__prospect_vertical_70_ac5_ev,342,15,1.0,0.13333333333333333,0.23529411764705882,31
topological_only,1,OpenData__Unionable__miller2_horizontal_0_ac2_ev,2601,51,1.0,0.11764705882352941,0.21052631578947367,31
topological_only,1,TPC-DI__Joinable__prospect_vertical_70_ec_ev,342,15,1.0,0.4,0.5714285714285714,31
topological_only,1,TPC-DI__View-Unionable__prospect_both_0_70_ac5_av,342,15,1.0,0.06666666666666667,0.125,31
topological_only,1,ChEMBL__Joinable__assays_vertical_30_ac3_ev,210,6,0.0,0.0,0.0,31
topological_only,1,TPC-DI__View-Unionable__prospect_both_0_70_ac5_ev,342,15,1.0,0.06666666666666667,0.125,31
topological_only,1,OpenData__Unionable__miller2_horizontal_0_ac4_av,2601,51,1.0,0.09803921568627451,0.17857142857142858,31
topological_only,1,TPC-DI__Semantically-Joinable__prospect_both_50_1_ac3_av,132,1,0.0,0.0,0.0,31
topological_only,1,ChEMBL__Joinable__assays_vertical_30_ac5_ev,210,6,0.0,0.0,0.0,31
topological_only,1,OpenData__Unionable__miller2_horizontal_0_ac4_ev,2601,51,1.0,0.0784313725490196,0.14545454545454545,31
topological_only,1,ChEMBL__Joinable__assays_vertical_30_ec_ev,210,6,1.0,0.16666666666666666,0.2857142857142857,31
topological_only,1,ChEMBL__Joinable__assays_vertical_50_ac1_ev,289,11,1.0,0.09090909090909091,0.16666666666666666,31
