config,fold_id,pair_id,n_rows,n_pos,precision,recall,f1,n_features
full60,0,ChEMBL__View-Unionable__assays_both_0_70_ac3_ev,380,16,1.0,0.375,0.5454545454545454,60
full60,0,OpenData__Unionable__miller2_horizontal_100_ac4_ev,2601,51,1.0,0.6274509803921569,0.7710843373493976,60
full60,0,TPC-DI__Semantically-Joinable__prospect_both_50_50_ac4_av,272,11,1.0,0.09090909090909091,0.16666666666666666,60
full60,0,ChEMBL__Joinable__assays_vertical_70_ec_ev,380,16,0.0,0.0,0.0,60
full60,0,ChEMBL__View-Unionable__assays_both_0_70_ac4_ev,380,16,1.0,0.5,0.6666666666666666,60
full60,0,TPC-DI__Semantically-Joinable__prospect_both_50_50_ac5_av,272,11,0.0,0.0,0.0,60
full60,0,ChEMBL__View-Unionable__assays_both_0_70_ac5_av,380,16,1.0,0.0625,0.11764705882352941,60
full60,0,OpenData__Unionable__miller2_horizontal_100_ac5_ev,2601,51,1.0,0.3137254901960784,0.47761194029850745,60
full60,0,ChEMBL__Semantically-Joinable__assays_both_50_1_ac2_av,144,1,0.0,0.0,0.0,60
full60,0,ChEMBL__View-Unionable__assays_both_0_70_ac5_ev,380,16,1.0,0.4375,0.6086956521739131,60
full60,0,TPC-DI__Semantically-Joinable__prospect_both_50_70_ac1_av,342,15,1.0,0.13333333333333333,0.23529411764705882,60
full60,0,ChEMBL__View-Unionable__assays_both_0_70_ec_av,380,16,0.0,0.0,0.0,60
full60,0,ChEMBL__Semantically-Joinable__assays_both_50_1_ac4_av,144,1,0.0,0.0,0.0,60
full60,0,OpenData__Unionable__miller2_horizontal_50_ac1_av,2601,51,1.0,0.39215686274509803,0.5633802816901409,60
full60,0,ChEMBL__Semantically-Joinable__assays_both_50_1_ec_av,144,1,0.0,0.0,0.0,60
full60,0,TPC-DI__Semantically-Joinable__prospect_both_50_70_ac5_av,342,15,1.0,0.06666666666666667,0.125,60
full60,0,ChEMBL__Semantically-Joinable__assays_both_50_30_ac1_av,210,6,0.0,0.0,0.0,60
full60,0,Magellan__dblp_acm,25,5,1.0,1.0,1.0,60
full60,0,ChEMBL__Semantically-Joinable__assays_both_50_30_ac2_av,210,6,1.0,0.16666666666666666,0.2857142857142857,60
full60,0,Magellan__dblp_scholar,25,5,0.0,0.0,0.0,60
full60,0,OpenData__Unionable__miller2_horizontal_50_ac3_av,2601,51,1.0,0.43137254901960786,0.6027397260273972,60
full60,0,TPC-DI__Semantically-Joinable__prospect_vertical_1_ac2_av,132,1,1.0,1.0,1.0,60
full60,0,OpenData__Unionable__miller2_horizontal_50_ac4_av,2601,51,1.0,0.6078431372549019,0.7560975609756098,60
full60,0,TPC-DI__Semantically-Joinable__prospect_vertical_1_ac4_av,132,1,1.0,1.0,1.0,60
full60,0,OpenData__Joinable__miller2_both_50_1_ac1_ev,676,1,0.0,0.0,0.0,60
full60,0,OpenData__Joinable__miller2_both_50_1_ac2_ev,676,1,1.0,1.0,1.0,60
full60,0,OpenData__Unionable__miller2_horizontal_50_ac5_ev,2601,51,1.0,0.3137254901960784,0.47761194029850745,60
full60,0,TPC-DI__Semantically-Joinable__prospect_vertical_1_ec_av,132,1,1.0,1.0,1.0,60
full60,0,ChEMBL__Semantically-Joinable__assays_both_50_50_ac2_av,289,11,1.0,0.09090909090909091,0.16666666666666666,60
full60,0,OpenData__Joinable__miller2_both_50_1_ac3_ev,676,1,1.0,1.0,1.0,60
full60,0,OpenData__Unionable__miller2_horizontal_50_ec_ev,2601,51,1.0,0.4117647058823529,0.5833333333333334,60
full60,0,ChEMBL__Semantically-Joinable__assays_both_50_50_ac5_av,289,11,1.0,0.09090909090909091,0.16666666666666666,60
full60,0,ChEMBL__Semantically-Joinable__assays_both_50_50_ec_av,289,11,1.0,0.09090909090909091,0.16666666666666666,60
full60,0,TPC-DI__Semantically-Joinable__prospect_vertical_30_ac5_av,196,6,1.0,0.3333333333333333,0.5,60
full60,0,OpenData__View -Unionable__miller2_both_0_1_ac2_ev,676,1,1.0,1.0,1.0,60
full60,0,OpenData__View -Unionable__miller2_both_0_1_ac3_av,676,1,0.0,0.0,0.0,60
full60,0,TPC-DI__Semantically-Joinable__prospect_vertical_50_ac1_av,272,11,1.0,0.45454545454545453,0.625,60
full60,0,TPC-DI__Semantically-Joinable__prospect_vertical_50_ac2_av,272,11,1.0,0.36363636363636365,0.5333333333333333,60
full60,0,OpenData__Joinable__miller2_both_50_30_ec_ev,1089,15,1.0,0.4,0.5714285714285714,60
full60,0,TPC-DI__Semantically-Joinable__prospect_vertical_50_ac4_av,272,11,1.0,0.18181818181818182,0.3076923076923077,60
full60,0,TPC-DI__Semantically-Joinable__prospect_vertical_50_ec_av,272,11,1.0,0.36363636363636365,0.5333333333333333,60
full60,0,TPC-DI__Semantically-Joinable__prospect_vertical_70_ac2_av,342,15,0.7142857142857143,0.3333333333333333,0.45454545454545453,60
full60,0,OpenData__Joinable__miller2_both_50_50_ac5_ev,1444,25,1.0,0.2,0.3333333333333333,60
full60,0,ChEMBL__Semantically-Joinable__assays_vertical_1_ac5_av,144,1,1.0,1.0,1.0,60
full60,0,OpenData__Joinable__miller2_both_50_70_ac1_ev,1849,35,1.0,0.4,0.5714285714285714,60
full60,0,OpenData__View -Unionable__miller2_both_0_30_ac3_av,1089,15,1.0,0.13333333333333333,0.23529411764705882,60
full60,0,TPC-DI__Unionable__prospect_horizontal_0_ac1_av,484,22,1.0,0.3181818181818182,0.4827586206896552,60
full60,0,OpenData__Joinable__miller2_both_50_70_ac5_ev,1849,35,1.0,0.37142857142857144,0.5416666666666666,60
full60,0,OpenData__View -Unionable__miller2_both_0_30_ac4_av,1089,15,1.0,0.26666666666666666,0.42105263157894735,60
full60,0,ChEMBL__Semantically-Joinable__assays_vertical_30_ac5_av,210,6,1.0,0.3333333333333333,0.5,60
full60,0,TPC-DI__Unionable__prospect_horizontal_0_ac2_ev,484,22,1.0,0.5909090909090909,0.7428571428571429,60
full60,0,ChEMBL__Semantically-Joinable__assays_vertical_30_ec_av,210,6,0.0,0.0,0.0,60
full60,0,OpenData__View -Unionable__miller2_both_0_30_ac5_av,1089,15,0.0,0.0,0.0,60
full60,0,TPC-DI__Unionable__prospect_horizontal_0_ac3_av,484,22,1.0,0.4090909090909091,0.5806451612903226,60
full60,0,TPC-DI__Unionable__prospect_horizontal_0_ac4_av,484,22,1.0,0.5454545454545454,0.7058823529411765,60
full60,0,OpenData__Joinable__miller2_vertical_1_ac4_ev,676,1,0.0,0.0,0.0,60
full60,0,ChEMBL__Semantically-Joinable__assays_vertical_50_ac4_av,289,11,1.0,0.5454545454545454,0.7058823529411765,60
full60,0,ChEMBL__Semantically-Joinable__assays_vertical_50_ac5_av,289,11,1.0,0.45454545454545453,0.625,60
full60,0,OpenData__View -Unionable__miller2_both_0_50_ac2_av,1444,25,1.0,0.52,0.6842105263157895,60
full60,0,OpenData__Joinable__miller2_vertical_30_ac2_ev,1089,15,1.0,0.9333333333333333,0.9655172413793104,60
full60,0,OpenData__View -Unionable__miller2_both_0_50_ac2_ev,1444,25,1.0,0.96,0.9795918367346939,60
full60,0,TPC-DI__Unionable__prospect_horizontal_0_ec_ev,484,22,1.0,0.2727272727272727,0.42857142857142855,60
full60,0,ChEMBL__Semantically-Joinable__assays_vertical_70_ac2_av,380,16,1.0,0.5625,0.72,60
full60,0,OpenData__Joinable__miller2_vertical_30_ac3_ev,1089,15,1.0,0.6666666666666666,0.8,60
full60,0,OpenData__View -Unionable__miller2_both_0_50_ac3_ev,1444,25,1.0,0.48,0.6486486486486487,60
full60,0,TPC-DI__Unionable__prospect_horizontal_100_ac2_ev,484,22,1.0,0.5454545454545454,0.7058823529411765,60
full60,0,OpenData__Joinable__miller2_vertical_50_ac1_ev,1444,25,1.0,0.76,0.8636363636363636,60
full60,0,OpenData__View -Unionable__miller2_both_0_50_ac5_av,1444,25,1.0,0.04,0.07692307692307693,60
full60,0,ChEMBL__Unionable__assays_horizontal_0_ac1_av,529,23,1.0,0.391304347826087,0.5625,60
full60,0,OpenData__View -Unionable__miller2_both_0_50_ac5_ev,1444,25,1.0,0.24,0.3870967741935484,60
full60,0,OpenData__Joinable__miller2_vertical_50_ac3_ev,1444,25,1.0,0.52,0.6842105263157895,60
full60,0,OpenData__View -Unionable__miller2_both_0_50_ec_av,1444,25,0.0,0.0,0.0,60
full60,0,ChEMBL__Unionable__assays_horizontal_0_ac2_av,529,23,1.0,0.6086956521739131,0.7567567567567568,60
full60,0,ChEMBL__Unionable__assays_horizontal_0_ac2_ev,529,23,1.0,0.7391304347826086,0.85,60
full60,0,TPC-DI__Unionable__prospect_horizontal_100_ac5_av,484,22,1.0,0.2727272727272727,0.42857142857142855,60
full60,0,ChEMBL__Unionable__assays_horizontal_0_ac3_av,529,23,1.0,0.30434782608695654,0.4666666666666667,60
full60,0,OpenData__Joinable__miller2_vertical_50_ec_ev,1444,25,0.0,0.0,0.0,60
full60,0,OpenData__Joinable__miller2_vertical_70_ac2_ev,1849,35,0.96875,0.8857142857142857,0.9253731343283582,60
full60,0,ChEMBL__Unionable__assays_horizontal_0_ac4_ev,529,23,1.0,0.4782608695652174,0.6470588235294118,60
full60,0,OpenData__Joinable__miller2_vertical_70_ac4_ev,1849,35,0.9655172413793104,0.8,0.875,60
full60,0,OpenData__View -Unionable__miller2_both_0_70_ac3_ev,1849,35,1.0,0.4,0.5714285714285714,60
full60,0,TPC-DI__Unionable__prospect_horizontal_50_ac1_ev,484,22,1.0,0.3181818181818182,0.4827586206896552,60
full60,0,OpenData__View -Unionable__miller2_both_0_70_ac4_av,1849,35,0.9,0.2571428571428571,0.4,60
full60,0,ChEMBL__Unionable__assays_horizontal_0_ec_ev,529,23,1.0,0.391304347826087,0.5625,60
full60,0,OpenData__Semantically-Joinable__miller2_both_50_1_ac1_av,676,1,0.0,0.0,0.0,60
full60,0,TPC-DI__Unionable__prospect_horizontal_50_ac3_ev,484,22,1.0,0.4090909090909091,0.5806451612903226,60
full60,0,OpenData__Semantically-Joinable__miller2_both_50_1_ac4_av,676,1,0.0,0.0,0.0,60
full60,0,OpenData__View -Unionable__miller2_both_0_70_ec_ev,1849,35,1.0,0.34285714285714286,0.5106382978723404,60
full60,0,TPC-DI__Unionable__prospect_horizontal_50_ac4_ev,484,22,1.0,0.5,0.6666666666666666,60
full60,0,OpenData__Semantically-Joinable__miller2_both_50_1_ac5_av,676,1,0.0,0.0,0.0,60
full60,0,TPC-DI__Unionable__prospect_horizontal_50_ac5_av,484,22,1.0,0.2727272727272727,0.42857142857142855,60
full60,0,OpenData__Semantically-Joinable__miller2_both_50_1_ec_av,676,1,0.0,0.0,0.0,60
full60,0,TPC-DI__Joinable__prospect_both_50_1_ac2_ev,132,1,0.0,0.0,0.0,60
full60,0,ChEMBL__Unionable__assays_horizontal_100_ac4_av,529,23,1.0,0.5217391304347826,0.6857142857142857,60
full60,0,TPC-DI__Joinable__prospect_both_50_1_ac4_ev,132,1,0.0,0.0,0.0,60
full60,0,TPC-DI__View-Unionable__prospect_both_0_1_ac1_ev,132,1,0.0,0.0,0.0,60
full60,0,OpenData__Semantically-Joinable__miller2_both_50_30_ec_av,1089,15,1.0,0.13333333333333333,0.23529411764705882,60
full60,0,TPC-DI__Joinable__prospect_both_50_30_ac2_ev,196,6,1.0,0.3333333333333333,0.5,60
full60,0,ChEMBL__Unionable__assays_horizontal_100_ec_ev,529,23,1.0,0.391304347826087,0.5625,60
full60,0,OpenData__Semantically-Joinable__miller2_both_50_50_ac1_av,1444,25,1.0,0.16,0.27586206896551724,60
full60,0,TPC-DI__Joinable__prospect_both_50_30_ac3_ev,196,6,1.0,0.3333333333333333,0.5,60
full60,0,TPC-DI__View-Unionable__prospect_both_0_1_ac3_av,132,1,0.0,0.0,0.0,60
full60,0,OpenData__Semantically-Joinable__miller2_both_50_50_ac2_av,1444,25,1.0,0.4,0.5714285714285714,60
full60,0,TPC-DI__Joinable__prospect_both_50_30_ac5_ev,196,6,1.0,0.3333333333333333,0.5,60
full60,0,TPC-DI__Joinable__prospect_both_50_30_ec_ev,196,6,0.0,0.0,0.0,60
full60,0,TPC-DI__View-Unionable__prospect_both_0_1_ac4_ev,132,1,0.0,0.0,0.0,60
full60,0,TPC-DI__View-Unionable__prospect_both_0_1_ac5_av,132,1,0.0,0.0,0.0,60
full60,0,ChEMBL__Unionable__assays_horizontal_50_ac3_av,529,23,1.0,0.30434782608695654,0.4666666666666667,60
full60,0,TPC-DI__View-Unionable__prospect_both_0_1_ec_ev,132,1,0.0,0.0,0.0,60
full60,0,TPC-DI__View-Unionable__prospect_both_0_30_ac1_av,196,6,0.0,0.0,0.0,60
full60,1,ChEMBL__Joinable__assays_both_50_1_ac1_ev,144,1,0.0,0.0,0.0,60
full60,1,OpenData__Semantically-Joinable__miller2_both_50_70_ac4_av,1849,35,1.0,0.3142857142857143,0.4782608695652174,60
full60,1,TPC-DI__View-Unionable__prospect_both_0_30_ac1_ev,196,6,1.0,0.16666666666666666,0.2857142857142857,60
full60,1,ChEMBL__Joinable__assays_both_50_1_ac2_ev,144,1,0.0,0.0,0.0,60
full60,1,ChEMBL__Unionable__assays_horizontal_50_ac5_ev,529,23,1.0,0.34782608695652173,0.5161290322580645,60
full60,1,TPC-DI__View-Unionable__prospect_both_0_30_ac2_av,196,6,1.0,0.3333333333333333,0.5,60
full60,1,ChEMBL__Joinable__assays_both_50_1_ac3_ev,144,1,0.0,0.0,0.0,60
full60,1,OpenData__Semantically-Joinable__miller2_both_50_70_ec_av,1849,35,1.0,0.42857142857142855,0.6,60
full60,1,ChEMBL__Joinable__assays_both_50_1_ac5_ev,144,1,0.0,0.0,0.0,60
full60,1,TPC-DI__View-Unionable__prospect_both_0_30_ac3_ev,196,6,1.0,0.16666666666666666,0.2857142857142857,60
full60,1,OpenData__Semantically-Joinable__miller2_vertical_1_ac3_av,676,1,1.0,1.0,1.0,60
full60,1,ChEMBL__View-Unionable__assays_both_0_1_ac2_ev,144,1,0.0,0.0,0.0,60
full60,1,TPC-DI__Joinable__prospect_vertical_1_ac3_ev,132,1,1.0,1.0,1.0,60
full60,1,TPC-DI__Joinable__prospect_vertical_1_ac4_ev,132,1,1.0,1.0,1.0,60
full60,1,ChEMBL__Joinable__assays_both_50_30_ec_ev,210,6,1.0,0.5,0.6666666666666666,60
full60,1,OpenData__Semantically-Joinable__miller2_vertical_30_ac3_av,1089,15,1.0,0.4,0.5714285714285714,60
full60,1,TPC-DI__View-Unionable__prospect_both_0_50_ac1_av,272,11,1.0,0.09090909090909091,0.16666666666666666,60
full60,1,ChEMBL__Joinable__assays_both_50_50_ac1_ev,289,11,1.0,0.2727272727272727,0.42857142857142855,60
full60,1,OpenData__Semantically-Joinable__miller2_vertical_30_ac4_av,1089,15,1.0,0.4,0.5714285714285714,60
full60,1,TPC-DI__Joinable__prospect_vertical_1_ec_ev,132,1,1.0,1.0,1.0,60
full60,1,TPC-DI__View-Unionable__prospect_both_0_50_ac1_ev,272,11,1.0,0.18181818181818182,0.3076923076923077,60
full60,1,ChEMBL__View-Unionable__assays_both_0_1_ac5_ev,144,1,0.0,0.0,0.0,60
full60,1,OpenData__Semantically-Joinable__miller2_vertical_30_ac5_av,1089,15,1.0,0.06666666666666667,0.125,60
full60,1,TPC-DI__View-Unionable__prospect_both_0_50_ac2_ev,272,11,1.0,0.36363636363636365,0.5333333333333333,60
full60,1,ChEMBL__View-Unionable__assays_both_0_30_ac1_av,210,6,1.0,0.16666666666666666,0.2857142857142857,60
full60,1,ChEMBL__View-Unionable__assays_both_0_30_ac1_ev,210,6,1.0,0.3333333333333333,0.5,60
full60,1,OpenData__Semantically-Joinable__miller2_vertical_50_ac3_av,1444,25,1.0,0.32,0.48484848484848486,60
full60,1,TPC-DI__Joinable__prospect_vertical_30_ec_ev,196,6,1.0,1.0,1.0,60
full60,1,ChEMBL__View-Unionable__assays_both_0_30_ac2_ev,210,6,1.0,0.5,0.6666666666666666,60
full60,1,TPC-DI__Joinable__prospect_vertical_50_ac1_ev,272,11,1.0,0.9090909090909091,0.9523809523809523,60
full60,1,OpenData__Semantically-Joinable__miller2_vertical_70_ac1_av,1849,35,1.0,0.2,0.3333333333333333,60
full60,1,TPC-DI__View-Unionable__prospect_both_0_50_ec_av,272,11,1.0,0.5454545454545454,0.7058823529411765,60
full60,1,ChEMBL__Joinable__assays_both_50_70_ec_ev,380,16,1.0,0.5625,0.72,60
full60,1,TPC-DI__Joinable__prospect_vertical_50_ac5_ev,272,11,1.0,0.9090909090909091,0.9523809523809523,60
full60,1,ChEMBL__Joinable__assays_vertical_1_ac1_ev,144,1,1.0,1.0,1.0,60
full60,1,ChEMBL__Joinable__assays_vertical_1_ac2_ev,144,1,1.0,1.0,1.0,60
full60,1,TPC-DI__View-Unionable__prospect_both_0_70_ac2_av,342,15,1.0,0.3333333333333333,0.5,60
full60,1,ChEMBL__View-Unionable__assays_both_0_30_ec_av,210,6,1.0,0.16666666666666666,0.2857142857142857,60
full60,1,OpenData__Semantically-Joinable__miller2_vertical_70_ec_av,1849,35,0.9545454545454546,0.6,0.7368421052631579,60
full60,1,TPC-DI__View-Unionable__prospect_both_0_70_ac2_ev,342,15,0.9,0.6,0.72,60
full60,1,ChEMBL__View-Unionable__assays_both_0_30_ec_ev,210,6,1.0,0.8333333333333334,0.9090909090909091,60
full60,1,OpenData__Unionable__miller2_horizontal_0_ac1_ev,2601,51,1.0,0.47058823529411764,0.64,60
full60,1,TPC-DI__Joinable__prospect_vertical_70_ac5_ev,342,15,1.0,0.9333333333333333,0.9655172413793104,60
full60,1,OpenData__Unionable__miller2_horizontal_0_ac2_ev,2601,51,1.0,0.8431372549019608,0.9148936170212766,60
full60,1,TPC-DI__Joinable__prospect_vertical_70_ec_ev,342,15,1.0,1.0,1.0,60
full60,1,TPC-DI__View-Unionable__prospect_both_0_70_ac5_av,342,15,1.0,0.06666666666666667,0.125,60
full60,1,ChEMBL__Joinable__assays_vertical_30_ac3_ev,210,6,1.0,1.0,1.0,60
full60,1,TPC-DI__View-Unionable__prospect_both_0_70_ac5_ev,342,15,1.0,0.13333333333333333,0.23529411764705882,60
full60,1,OpenData__Unionable__miller2_horizontal_0_ac4_av,2601,51,1.0,0.45098039215686275,0.6216216216216216,60
full60,1,TPC-DI__Semantically-Joinable__prospect_both_50_1_ac3_av,132,1,0.0,0.0,0.0,60
full60,1,ChEMBL__Joinable__assays_vertical_30_ac5_ev,210,6,1.0,0.6666666666666666,0.8,60
full60,1,OpenData__Unionable__miller2_horizontal_0_ac4_ev,2601,51,1.0,0.5294117647058824,0.6923076923076923,60
full60,1,ChEMBL__Joinable__assays_vertical_30_ec_ev,210,6,1.0,0.8333333333333334,0.9090909090909091,60
full60,1,ChEMBL__Joinable__assays_vertical_50_ac1_ev,289,11,1.0,0.7272727272727273,0.8421052631578947,60
full60,1,Wikidata__Musicians__Musicians_semjoinable,196,8,1.0,0.875,0.9333333333333333,60
full60,1,ChEMBL__View-Unionable__assays_both_0_50_ac5_ev,289,11,1.0,0.36363636363636365,0.5333333333333333,60
full60,1,OpenData__Unionable__miller2_horizontal_0_ec_av,2601,51,0.9387755102040817,0.9019607843137255,0.92,60
full60,1,ChEMBL__View-Unionable__assays_both_0_50_ec_av,289,11,1.0,0.2727272727272727,0.42857142857142855,60
full60,1,TPC-DI__Semantically-Joinable__prospect_both_50_30_ac3_av,196,6,0.0,0.0,0.0,60
full60,1,TPC-DI__Semantically-Joinable__prospect_both_50_30_ac4_av,196,6,1.0,0.5,0.6666666666666666,60
full60,1,OpenData__Unionable__miller2_horizontal_100_ac2_ev,2601,51,1.0,0.8627450980392157,0.9263157894736842,60
full60,1,TPC-DI__Semantically-Joinable__prospect_both_50_30_ec_av,196,6,1.0,0.16666666666666666,0.2857142857142857,60
full60,1,ChEMBL__Joinable__assays_vertical_70_ac3_ev,380,16,1.0,0.6875,0.8148148148148148,60
full60,1,ChEMBL__View-Unionable__assays_both_0_70_ac3_av,380,16,1.0,0.125,0.2222222222222222,60
full60,1,ChEMBL__Joinable__assays_vertical_70_ac4_ev,380,16,1.0,0.8125,0.896551724137931,60
full60,1,OpenData__Unionable__miller2_horizontal_100_ac4_av,2601,51,1.0,0.6666666666666666,0.8,60
full60,1,ChEMBL__View-Unionable__assays_both_0_70_ac4_ev,380,16,1.0,0.375,0.5454545454545454,60
full60,1,OpenData__Unionable__miller2_horizontal_100_ac5_av,2601,51,1.0,0.29411764705882354,0.45454545454545453,60
full60,1,ChEMBL__View-Unionable__assays_both_0_70_ac5_av,380,16,1.0,0.25,0.4,60
full60,1,OpenData__Unionable__miller2_horizontal_100_ac5_ev,2601,51,1.0,0.29411764705882354,0.45454545454545453,60
full60,1,TPC-DI__Semantically-Joinable__prospect_both_50_50_ec_av,272,11,1.0,0.2727272727272727,0.42857142857142855,60
full60,1,ChEMBL__View-Unionable__assays_both_0_70_ac5_ev,380,16,1.0,0.375,0.5454545454545454,60
full60,1,ChEMBL__View-Unionable__assays_both_0_70_ec_av,380,16,1.0,0.375,0.5454545454545454,60
full60,1,OpenData__Unionable__miller2_horizontal_100_ec_ev,2601,51,1.0,0.8823529411764706,0.9375,60
