config,feature_set,fold_id,n_features,z_mean_std,fit_sec,precision,recall,f1
reduced_syn_only,Syntactic,0,7,2.0,50.54397146,0.9738888888888889,0.6509468993687337,0.780324949922101
reduced_syn_only,Syntactic,1,7,1.833333333333333,50.95466255199999,0.9715817694369974,0.6706143597335307,0.7935187212612218
reduced_syn_only,Syntactic,2,7,2.5,48.01323747400002,0.9813895781637717,0.5918443696221474,0.738389731621937
reduced_syn_only,Syntactic,3,7,1.6666666666666665,49.34022417199998,0.9624174707973591,0.6818999640158331,0.7982308340353833
reduced_syn_only,Syntactic,4,7,1.833333333333333,51.19297128300002,0.9662921348314607,0.703544994156603,0.8142470694319206
reduced_syn_only,Syntactic,5,7,1.6666666666666665,63.952804403000016,0.9712918660287081,0.8185483870967742,0.888402625820569
