config,feature_set,fold_id,n_features,z_mean_std,fit_sec,precision,recall,f1
reduced_compact10,All selected,0,10,1.6666666666666665,55.437266623999676,0.9603658536585366,0.7018195321203119,0.8109847672173354
reduced_compact10,All selected,1,10,2.333333333333333,61.98097538300044,0.9775154581225407,0.6435973353071799,0.7761660343673287
reduced_compact10,All selected,2,10,2.333333333333333,58.47364083100001,0.9698200812536274,0.6251402918069585,0.7602365787079163
reduced_compact10,All selected,3,10,1.833333333333333,62.759934101,0.9526448362720403,0.6804605973371717,0.7938706968933669
reduced_compact10,All selected,4,10,2.0,64.73358139999982,0.96322336398053,0.6938059992208804,0.8066123188405797
reduced_compact10,All selected,5,10,1.6666666666666665,73.99621982400004,0.9590733590733591,0.8346774193548387,0.8925619834710744
