config,feature_set,fold_id,pair_id,n_rows,n_pos,precision,recall,f1,n_features
reduced_distance_only,Distance-based,0,TPC-DI__View-Unionable__prospect_both_0_70_ac4_ev,342,15,0.8,0.26666666666666666,0.4,2
reduced_distance_only,Distance-based,0,ChEMBL__Joinable__assays_vertical_30_ac3_ev,210,6,1.0,0.5,0.6666666666666666,2
reduced_distance_only,Distance-based,0,ChEMBL__View-Unionable__assays_both_0_50_ac3_av,289,11,0.6666666666666666,0.18181818181818182,0.2857142857142857,2
reduced_distance_only,Distance-based,0,TPC-DI__View-Unionable__prospect_both_0_70_ac5_ev,342,15,1.0,0.3333333333333333,0.5,2
reduced_distance_only,Distance-based,0,ChEMBL__View-Unionable__assays_both_0_50_ac3_ev,289,11,1.0,0.2727272727272727,0.42857142857142855,2
reduced_distance_only,Distance-based,0,ChEMBL__Joinable__assays_vertical_30_ec_ev,210,6,0.8571428571428571,1.0,0.9230769230769231,2
reduced_distance_only,Distance-based,0,ChEMBL__View-Unionable__assays_both_0_50_ac4_ev,289,11,1.0,0.36363636363636365,0.5333333333333333,2
reduced_distance_only,Distance-based,0,ChEMBL__Joinable__assays_vertical_50_ac2_ev,289,11,0.6,0.2727272727272727,0.375,2
reduced_distance_only,Distance-based,0,Wikidata__Musicians__Musicians_unionable,400,19,0.8888888888888888,0.8421052631578947,0.8648648648648649,2
reduced_distance_only,Distance-based,0,ChEMBL__Joinable__assays_vertical_50_ac4_ev,289,11,1.0,0.5454545454545454,0.7058823529411765,2
reduced_distance_only,Distance-based,0,ChEMBL__View-Unionable__assays_both_0_50_ec_ev,289,11,1.0,0.8181818181818182,0.9,2
reduced_distance_only,Distance-based,0,ChEMBL__View-Unionable__assays_both_0_70_ac1_av,380,16,0.7777777777777778,0.4375,0.56,2
reduced_distance_only,Distance-based,0,OpenData__Unionable__miller2_horizontal_100_ac1_ev,2601,51,1.0,0.49019607843137253,0.6578947368421053,2
reduced_distance_only,Distance-based,0,ChEMBL__Joinable__assays_vertical_50_ec_ev,289,11,1.0,1.0,1.0,2
reduced_distance_only,Distance-based,0,ChEMBL__View-Unionable__assays_both_0_70_ac2_av,380,16,0.4,0.125,0.19047619047619047,2
reduced_distance_only,Distance-based,0,TPC-DI__Semantically-Joinable__prospect_both_50_50_ac1_av,272,11,0.8571428571428571,0.5454545454545454,0.6666666666666666,2
reduced_distance_only,Distance-based,0,ChEMBL__Joinable__assays_vertical_70_ac3_ev,380,16,1.0,0.3125,0.47619047619047616,2
reduced_distance_only,Distance-based,0,OpenData__Unionable__miller2_horizontal_100_ac3_ev,2601,51,1.0,0.21568627450980393,0.3548387096774194,2
reduced_distance_only,Distance-based,0,ChEMBL__View-Unionable__assays_both_0_70_ac3_ev,380,16,1.0,0.25,0.4,2
