config,feature_set,fold_id,n_features,z_mean_std,fit_sec,precision,recall,f1
reduced_distance_only,Distance-based,0,2,1.833333333333333,63.22879509000006,0.6644736842105263,0.37504641663572225,0.4794683123664847
reduced_distance_only,Distance-based,1,2,2.5,58.40293271799999,0.7027417027417028,0.3604737231680237,0.4765166340508806
reduced_distance_only,Distance-based,2,2,2.5,58.932625207,0.6346749226006192,0.306771417882529,0.4136191677175284
reduced_distance_only,Distance-based,3,2,2.1666666666666665,65.89403561100005,0.6696258719086874,0.3799928031666067,0.48484848484848486
reduced_distance_only,Distance-based,4,2,2.333333333333333,69.62018443299996,0.659308314937454,0.3490455784962992,0.456444218033622
reduced_distance_only,Distance-based,5,2,2.1666666666666665,82.43114932499998,0.740301724137931,0.46169354838709675,0.5687086092715232
