config,feature_set,fold_id,pair_id,n_rows,n_pos,precision,recall,f1,n_features
reduced_syn_distance,Syntactic + Distance-based,0,ChEMBL__View-Unionable__assays_both_0_50_ec_ev,289,11,1.0,0.6363636363636364,0.7777777777777778,9
reduced_syn_distance,Syntactic + Distance-based,0,ChEMBL__View-Unionable__assays_both_0_70_ac1_av,380,16,1.0,0.5,0.6666666666666666,9
reduced_syn_distance,Syntactic + Distance-based,0,OpenData__Unionable__miller2_horizontal_100_ac1_ev,2601,51,1.0,0.9019607843137255,0.9484536082474226,9
reduced_syn_distance,Syntactic + Distance-based,0,ChEMBL__Joinable__assays_vertical_50_ec_ev,289,11,1.0,1.0,1.0,9
reduced_syn_distance,Syntactic + Distance-based,0,ChEMBL__View-Unionable__assays_both_0_70_ac2_av,380,16,1.0,0.625,0.7692307692307693,9
reduced_syn_distance,Syntactic + Distance-based,0,TPC-DI__Semantically-Joinable__prospect_both_50_50_ac1_av,272,11,1.0,0.5454545454545454,0.7058823529411765,9
reduced_syn_distance,Syntactic + Distance-based,0,ChEMBL__Joinable__assays_vertical_70_ac3_ev,380,16,1.0,0.8125,0.896551724137931,9
reduced_syn_distance,Syntactic + Distance-based,0,OpenData__Unionable__miller2_horizontal_100_ac3_ev,2601,51,1.0,0.6470588235294118,0.7857142857142857,9
reduced_syn_distance,Syntactic + Distance-based,0,ChEMBL__View-Unionable__assays_both_0_70_ac3_ev,380,16,1.0,0.6875,0.8148148148148148,9
reduced_syn_distance,Syntactic + Distance-based,0,OpenData__Unionable__miller2_horizontal_100_ac4_ev,2601,51,0.9318181818181818,0.803921568627451,0.8631578947368421,9
reduced_syn_distance,Syntactic + Distance-based,0,TPC-DI__Semantically-Joinable__prospect_both_50_50_ac4_av,272,11,0.7142857142857143,0.45454545454545453,0.5555555555555556,9
reduced_syn_distance,Syntactic + Distance-based,0,ChEMBL__Joinable__assays_vertical_70_ec_ev,380,16,1.0,1.0,1.0,9
reduced_syn_distance,Syntactic + Distance-based,0,ChEMBL__View-Unionable__assays_both_0_70_ac4_ev,380,16,1.0,0.5625,0.72,9
reduced_syn_distance,Syntactic + Distance-based,0,TPC-DI__Semantically-Joinable__prospect_both_50_50_ac5_av,272,11,0.8,0.36363636363636365,0.5,9
reduced_syn_distance,Syntactic + Distance-based,0,ChEMBL__View-Unionable__assays_both_0_70_ac5_av,380,16,0.8571428571428571,0.375,0.5217391304347826,9
reduced_syn_distance,Syntactic + Distance-based,0,OpenData__Unionable__miller2_horizontal_100_ac5_ev,2601,51,1.0,0.5294117647058824,0.6923076923076923,9
reduced_syn_distance,Syntactic + Distance-based,0,ChEMBL__Semantically-Joinable__assays_both_50_1_ac2_av,144,1,1.0,1.0,1.0,9
reduced_syn_distance,Syntactic + Distance-based,0,ChEMBL__View-Unionable__assays_both_0_70_ac5_ev,380,16,1.0,0.5,0.6666666666666666,9
reduced_syn_distance,Syntactic + Distance-based,0,TPC-DI__Semantically-Joinable__prospect_both_50_70_ac1_av,342,15,0.8571428571428571,0.4,0.5454545454545454,9
reduced_syn_distance,Syntactic + Distance-based,0,ChEMBL__View-Unionable__assays_both_0_70_ec_av,380,16,1.0,0.6875,0.8148148148148148,9
reduced_syn_distance,Syntactic + Distance-based,0,ChEMBL__Semantically-Joinable__assays_both_50_1_ac4_av,144,1,0.0,0.0,0.0,9
reduced_syn_distance,Syntactic + Distance-based,0,OpenData__Unionable__miller2_horizontal_50_ac1_av,2601,51,1.0,0.9019607843137255,0.9484536082474226,9
reduced_syn_distance,Syntactic + Distance-based,0,ChEMBL__Semantically-Joinable__assays_both_50_1_ec_av,144,1,1.0,1.0,1.0,9
reduced_syn_distance,Syntactic + Distance-based,0,TPC-DI__Semantically-Joinable__prospect_both_50_70_ac5_av,342,15,1.0,0.4,0.5714285714285714,9
reduced_syn_distance,Syntactic + Distance-based,0,ChEMBL__Semantically-Joinable__assays_both_50_30_ac1_av,210,6,1.0,0.6666666666666666,0.8,9
reduced_syn_distance,Syntactic + Distance-based,0,Magellan__dblp_acm,25,5,1.0,0.8,0.8888888888888888,9
reduced_syn_distance,Syntactic + Distance-based,0,ChEMBL__Semantically-Joinable__assays_both_50_30_ac2_av,210,6,1.0,0.5,0.6666666666666666,9
reduced_syn_distance,Syntactic + Distance-based,0,Magellan__dblp_scholar,25,5,1.0,0.6,0.75,9
reduced_syn_distance,Syntactic + Distance-based,0,OpenData__Unionable__miller2_horizontal_50_ac3_av,2601,51,1.0,0.6470588235294118,0.7857142857142857,9
reduced_syn_distance,Syntactic + Distance-based,0,TPC-DI__Semantically-Joinable__prospect_vertical_1_ac2_av,132,1,1.0,1.0,1.0,9
reduced_syn_distance,Syntactic + Distance-based,0,OpenData__Unionable__miller2_horizontal_50_ac4_av,2601,51,1.0,0.803921568627451,0.8913043478260869,9
reduced_syn_distance,Syntactic + Distance-based,0,TPC-DI__Semantically-Joinable__prospect_vertical_1_ac4_av,132,1,1.0,1.0,1.0,9
reduced_syn_distance,Syntactic + Distance-based,0,OpenData__Joinable__miller2_both_50_1_ac1_ev,676,1,1.0,1.0,1.0,9
reduced_syn_distance,Syntactic + Distance-based,0,OpenData__Joinable__miller2_both_50_1_ac2_ev,676,1,1.0,1.0,1.0,9
reduced_syn_distance,Syntactic + Distance-based,0,OpenData__Unionable__miller2_horizontal_50_ac5_ev,2601,51,1.0,0.5294117647058824,0.6923076923076923,9
reduced_syn_distance,Syntactic + Distance-based,0,TPC-DI__Semantically-Joinable__prospect_vertical_1_ec_av,132,1,1.0,1.0,1.0,9
reduced_syn_distance,Syntactic + Distance-based,0,ChEMBL__Semantically-Joinable__assays_both_50_50_ac2_av,289,11,0.8571428571428571,0.5454545454545454,0.6666666666666666,9
reduced_syn_distance,Syntactic + Distance-based,0,OpenData__Joinable__miller2_both_50_1_ac3_ev,676,1,1.0,1.0,1.0,9
reduced_syn_distance,Syntactic + Distance-based,0,OpenData__Unionable__miller2_horizontal_50_ec_ev,2601,51,1.0,0.9803921568627451,0.9900990099009901,9
reduced_syn_distance,Syntactic + Distance-based,0,ChEMBL__Semantically-Joinable__assays_both_50_50_ac5_av,289,11,1.0,0.5454545454545454,0.7058823529411765,9
reduced_syn_distance,Syntactic + Distance-based,0,ChEMBL__Semantically-Joinable__assays_both_50_50_ec_av,289,11,1.0,0.8181818181818182,0.9,9
reduced_syn_distance,Syntactic + Distance-based,0,TPC-DI__Semantically-Joinable__prospect_vertical_30_ac5_av,196,6,1.0,0.6666666666666666,0.8,9
reduced_syn_distance,Syntactic + Distance-based,0,OpenData__View -Unionable__miller2_both_0_1_ac2_ev,676,1,1.0,1.0,1.0,9
reduced_syn_distance,Syntactic + Distance-based,0,OpenData__View -Unionable__miller2_both_0_1_ac3_av,676,1,1.0,1.0,1.0,9
reduced_syn_distance,Syntactic + Distance-based,0,TPC-DI__Semantically-Joinable__prospect_vertical_50_ac1_av,272,11,1.0,0.5454545454545454,0.7058823529411765,9
reduced_syn_distance,Syntactic + Distance-based,0,TPC-DI__Semantically-Joinable__prospect_vertical_50_ac2_av,272,11,0.6666666666666666,0.5454545454545454,0.6,9
reduced_syn_distance,Syntactic + Distance-based,0,OpenData__Joinable__miller2_both_50_30_ec_ev,1089,15,1.0,0.9333333333333333,0.9655172413793104,9
reduced_syn_distance,Syntactic + Distance-based,0,TPC-DI__Semantically-Joinable__prospect_vertical_50_ac4_av,272,11,1.0,0.2727272727272727,0.42857142857142855,9
reduced_syn_distance,Syntactic + Distance-based,0,TPC-DI__Semantically-Joinable__prospect_vertical_50_ec_av,272,11,1.0,0.6363636363636364,0.7777777777777778,9
reduced_syn_distance,Syntactic + Distance-based,0,TPC-DI__Semantically-Joinable__prospect_vertical_70_ac2_av,342,15,0.6666666666666666,0.5333333333333333,0.5925925925925926,9
reduced_syn_distance,Syntactic + Distance-based,0,OpenData__Joinable__miller2_both_50_50_ac5_ev,1444,25,1.0,0.44,0.6111111111111112,9
reduced_syn_distance,Syntactic + Distance-based,0,ChEMBL__Semantically-Joinable__assays_vertical_1_ac5_av,144,1,1.0,1.0,1.0,9
reduced_syn_distance,Syntactic + Distance-based,0,OpenData__Joinable__miller2_both_50_70_ac1_ev,1849,35,1.0,0.9428571428571428,0.9705882352941176,9
reduced_syn_distance,Syntactic + Distance-based,0,OpenData__View -Unionable__miller2_both_0_30_ac3_av,1089,15,1.0,0.7333333333333333,0.8461538461538461,9
reduced_syn_distance,Syntactic + Distance-based,0,TPC-DI__Unionable__prospect_horizontal_0_ac1_av,484,22,1.0,0.5454545454545454,0.7058823529411765,9
reduced_syn_distance,Syntactic + Distance-based,0,OpenData__Joinable__miller2_both_50_70_ac5_ev,1849,35,1.0,0.5714285714285714,0.7272727272727273,9
reduced_syn_distance,Syntactic + Distance-based,0,OpenData__View -Unionable__miller2_both_0_30_ac4_av,1089,15,0.8333333333333334,0.3333333333333333,0.47619047619047616,9
reduced_syn_distance,Syntactic + Distance-based,0,ChEMBL__Semantically-Joinable__assays_vertical_30_ac5_av,210,6,1.0,0.5,0.6666666666666666,9
reduced_syn_distance,Syntactic + Distance-based,0,TPC-DI__Unionable__prospect_horizontal_0_ac2_ev,484,22,1.0,0.7272727272727273,0.8421052631578947,9
reduced_syn_distance,Syntactic + Distance-based,0,ChEMBL__Semantically-Joinable__assays_vertical_30_ec_av,210,6,1.0,0.6666666666666666,0.8,9
reduced_syn_distance,Syntactic + Distance-based,0,OpenData__View -Unionable__miller2_both_0_30_ac5_av,1089,15,1.0,0.3333333333333333,0.5,9
reduced_syn_distance,Syntactic + Distance-based,0,TPC-DI__Unionable__prospect_horizontal_0_ac3_av,484,22,1.0,0.6363636363636364,0.7777777777777778,9
reduced_syn_distance,Syntactic + Distance-based,0,TPC-DI__Unionable__prospect_horizontal_0_ac4_av,484,22,1.0,0.6363636363636364,0.7777777777777778,9
reduced_syn_distance,Syntactic + Distance-based,0,OpenData__Joinable__miller2_vertical_1_ac4_ev,676,1,0.2,1.0,0.3333333333333333,9
reduced_syn_distance,Syntactic + Distance-based,0,ChEMBL__Semantically-Joinable__assays_vertical_50_ac4_av,289,11,1.0,0.7272727272727273,0.8421052631578947,9
reduced_syn_distance,Syntactic + Distance-based,0,ChEMBL__Semantically-Joinable__assays_vertical_50_ac5_av,289,11,1.0,0.45454545454545453,0.625,9
reduced_syn_distance,Syntactic + Distance-based,0,OpenData__View -Unionable__miller2_both_0_50_ac2_av,1444,25,0.9473684210526315,0.72,0.8181818181818182,9
reduced_syn_distance,Syntactic + Distance-based,0,OpenData__Joinable__miller2_vertical_30_ac2_ev,1089,15,0.9375,1.0,0.967741935483871,9
reduced_syn_distance,Syntactic + Distance-based,0,OpenData__View -Unionable__miller2_both_0_50_ac2_ev,1444,25,0.96,0.96,0.96,9
reduced_syn_distance,Syntactic + Distance-based,0,TPC-DI__Unionable__prospect_horizontal_0_ec_ev,484,22,1.0,0.5454545454545454,0.7058823529411765,9
reduced_syn_distance,Syntactic + Distance-based,0,ChEMBL__Semantically-Joinable__assays_vertical_70_ac2_av,380,16,1.0,0.6875,0.8148148148148148,9
reduced_syn_distance,Syntactic + Distance-based,0,OpenData__Joinable__miller2_vertical_30_ac3_ev,1089,15,1.0,1.0,1.0,9
reduced_syn_distance,Syntactic + Distance-based,0,OpenData__View -Unionable__miller2_both_0_50_ac3_ev,1444,25,1.0,0.72,0.8372093023255814,9
reduced_syn_distance,Syntactic + Distance-based,0,TPC-DI__Unionable__prospect_horizontal_100_ac2_ev,484,22,0.9411764705882353,0.7272727272727273,0.8205128205128205,9
reduced_syn_distance,Syntactic + Distance-based,0,OpenData__Joinable__miller2_vertical_50_ac1_ev,1444,25,1.0,1.0,1.0,9
reduced_syn_distance,Syntactic + Distance-based,0,OpenData__View -Unionable__miller2_both_0_50_ac5_av,1444,25,0.8571428571428571,0.24,0.375,9
reduced_syn_distance,Syntactic + Distance-based,0,ChEMBL__Unionable__assays_horizontal_0_ac1_av,529,23,1.0,0.5652173913043478,0.7222222222222222,9
reduced_syn_distance,Syntactic + Distance-based,0,OpenData__View -Unionable__miller2_both_0_50_ac5_ev,1444,25,1.0,0.48,0.6486486486486487,9
reduced_syn_distance,Syntactic + Distance-based,0,OpenData__Joinable__miller2_vertical_50_ac3_ev,1444,25,1.0,0.72,0.8372093023255814,9
reduced_syn_distance,Syntactic + Distance-based,0,OpenData__View -Unionable__miller2_both_0_50_ec_av,1444,25,1.0,0.84,0.9130434782608695,9
reduced_syn_distance,Syntactic + Distance-based,0,ChEMBL__Unionable__assays_horizontal_0_ac2_av,529,23,1.0,0.6521739130434783,0.7894736842105263,9
reduced_syn_distance,Syntactic + Distance-based,0,ChEMBL__Unionable__assays_horizontal_0_ac2_ev,529,23,1.0,0.7391304347826086,0.85,9
reduced_syn_distance,Syntactic + Distance-based,0,TPC-DI__Unionable__prospect_horizontal_100_ac5_av,484,22,1.0,0.6363636363636364,0.7777777777777778,9
reduced_syn_distance,Syntactic + Distance-based,0,ChEMBL__Unionable__assays_horizontal_0_ac3_av,529,23,1.0,0.5217391304347826,0.6857142857142857,9
reduced_syn_distance,Syntactic + Distance-based,0,OpenData__Joinable__miller2_vertical_50_ec_ev,1444,25,1.0,1.0,1.0,9
reduced_syn_distance,Syntactic + Distance-based,0,OpenData__Joinable__miller2_vertical_70_ac2_ev,1849,35,0.9210526315789473,1.0,0.958904109589041,9
reduced_syn_distance,Syntactic + Distance-based,0,ChEMBL__Unionable__assays_horizontal_0_ac4_ev,529,23,1.0,0.6521739130434783,0.7894736842105263,9
reduced_syn_distance,Syntactic + Distance-based,0,OpenData__Joinable__miller2_vertical_70_ac4_ev,1849,35,0.9393939393939394,0.8857142857142857,0.9117647058823529,9
reduced_syn_distance,Syntactic + Distance-based,0,OpenData__View -Unionable__miller2_both_0_70_ac3_ev,1849,35,1.0,0.6285714285714286,0.7719298245614035,9
reduced_syn_distance,Syntactic + Distance-based,0,TPC-DI__Unionable__prospect_horizontal_50_ac1_ev,484,22,1.0,0.5454545454545454,0.7058823529411765,9
reduced_syn_distance,Syntactic + Distance-based,0,OpenData__View -Unionable__miller2_both_0_70_ac4_av,1849,35,0.8666666666666667,0.37142857142857144,0.52,9
reduced_syn_distance,Syntactic + Distance-based,0,ChEMBL__Unionable__assays_horizontal_0_ec_ev,529,23,1.0,0.6956521739130435,0.8205128205128205,9
reduced_syn_distance,Syntactic + Distance-based,0,OpenData__Semantically-Joinable__miller2_both_50_1_ac1_av,676,1,1.0,1.0,1.0,9
reduced_syn_distance,Syntactic + Distance-based,0,TPC-DI__Unionable__prospect_horizontal_50_ac3_ev,484,22,1.0,0.6363636363636364,0.7777777777777778,9
reduced_syn_distance,Syntactic + Distance-based,0,OpenData__Semantically-Joinable__miller2_both_50_1_ac4_av,676,1,0.2,1.0,0.3333333333333333,9
reduced_syn_distance,Syntactic + Distance-based,0,OpenData__View -Unionable__miller2_both_0_70_ec_ev,1849,35,1.0,1.0,1.0,9
reduced_syn_distance,Syntactic + Distance-based,0,TPC-DI__Unionable__prospect_horizontal_50_ac4_ev,484,22,1.0,0.7272727272727273,0.8421052631578947,9
reduced_syn_distance,Syntactic + Distance-based,0,OpenData__Semantically-Joinable__miller2_both_50_1_ac5_av,676,1,0.5,1.0,0.6666666666666666,9
reduced_syn_distance,Syntactic + Distance-based,0,TPC-DI__Unionable__prospect_horizontal_50_ac5_av,484,22,1.0,0.6363636363636364,0.7777777777777778,9
reduced_syn_distance,Syntactic + Distance-based,0,OpenData__Semantically-Joinable__miller2_both_50_1_ec_av,676,1,1.0,1.0,1.0,9
reduced_syn_distance,Syntactic + Distance-based,0,TPC-DI__Joinable__prospect_both_50_1_ac2_ev,132,1,1.0,1.0,1.0,9
reduced_syn_distance,Syntactic + Distance-based,0,ChEMBL__Unionable__assays_horizontal_100_ac4_av,529,23,1.0,0.6086956521739131,0.7567567567567568,9
reduced_syn_distance,Syntactic + Distance-based,0,TPC-DI__Joinable__prospect_both_50_1_ac4_ev,132,1,0.0,0.0,0.0,9
reduced_syn_distance,Syntactic + Distance-based,0,TPC-DI__View-Unionable__prospect_both_0_1_ac1_ev,132,1,1.0,1.0,1.0,9
reduced_syn_distance,Syntactic + Distance-based,0,OpenData__Semantically-Joinable__miller2_both_50_30_ec_av,1089,15,1.0,0.7333333333333333,0.8461538461538461,9
reduced_syn_distance,Syntactic + Distance-based,0,TPC-DI__Joinable__prospect_both_50_30_ac2_ev,196,6,1.0,0.5,0.6666666666666666,9
reduced_syn_distance,Syntactic + Distance-based,0,ChEMBL__Unionable__assays_horizontal_100_ec_ev,529,23,1.0,0.6956521739130435,0.8205128205128205,9
reduced_syn_distance,Syntactic + Distance-based,0,OpenData__Semantically-Joinable__miller2_both_50_50_ac1_av,1444,25,1.0,0.56,0.717948717948718,9
reduced_syn_distance,Syntactic + Distance-based,0,TPC-DI__Joinable__prospect_both_50_30_ac3_ev,196,6,1.0,0.5,0.6666666666666666,9
reduced_syn_distance,Syntactic + Distance-based,0,TPC-DI__View-Unionable__prospect_both_0_1_ac3_av,132,1,1.0,1.0,1.0,9
reduced_syn_distance,Syntactic + Distance-based,0,OpenData__Semantically-Joinable__miller2_both_50_50_ac2_av,1444,25,0.8,0.64,0.7111111111111111,9
reduced_syn_distance,Syntactic + Distance-based,0,TPC-DI__Joinable__prospect_both_50_30_ac5_ev,196,6,1.0,0.6666666666666666,0.8,9
reduced_syn_distance,Syntactic + Distance-based,0,TPC-DI__Joinable__prospect_both_50_30_ec_ev,196,6,1.0,0.5,0.6666666666666666,9
reduced_syn_distance,Syntactic + Distance-based,0,TPC-DI__View-Unionable__prospect_both_0_1_ac4_ev,132,1,0.0,0.0,0.0,9
reduced_syn_distance,Syntactic + Distance-based,0,TPC-DI__View-Unionable__prospect_both_0_1_ac5_av,132,1,1.0,1.0,1.0,9
reduced_syn_distance,Syntactic + Distance-based,0,ChEMBL__Unionable__assays_horizontal_50_ac3_av,529,23,1.0,0.5652173913043478,0.7222222222222222,9
reduced_syn_distance,Syntactic + Distance-based,0,TPC-DI__View-Unionable__prospect_both_0_1_ec_ev,132,1,1.0,1.0,1.0,9
reduced_syn_distance,Syntactic + Distance-based,0,TPC-DI__View-Unionable__prospect_both_0_30_ac1_av,196,6,1.0,0.3333333333333333,0.5,9
reduced_syn_distance,Syntactic + Distance-based,1,ChEMBL__Joinable__assays_both_50_1_ac1_ev,144,1,1.0,1.0,1.0,9
reduced_syn_distance,Syntactic + Distance-based,1,OpenData__Semantically-Joinable__miller2_both_50_70_ac4_av,1849,35,0.8888888888888888,0.45714285714285713,0.6037735849056604,9
reduced_syn_distance,Syntactic + Distance-based,1,TPC-DI__View-Unionable__prospect_both_0_30_ac1_ev,196,6,1.0,0.5,0.6666666666666666,9
reduced_syn_distance,Syntactic + Distance-based,1,ChEMBL__Joinable__assays_both_50_1_ac2_ev,144,1,0.0,0.0,0.0,9
reduced_syn_distance,Syntactic + Distance-based,1,ChEMBL__Unionable__assays_horizontal_50_ac5_ev,529,23,1.0,0.391304347826087,0.5625,9
reduced_syn_distance,Syntactic + Distance-based,1,TPC-DI__View-Unionable__prospect_both_0_30_ac2_av,196,6,1.0,0.5,0.6666666666666666,9
reduced_syn_distance,Syntactic + Distance-based,1,ChEMBL__Joinable__assays_both_50_1_ac3_ev,144,1,1.0,1.0,1.0,9
reduced_syn_distance,Syntactic + Distance-based,1,OpenData__Semantically-Joinable__miller2_both_50_70_ec_av,1849,35,0.9523809523809523,0.5714285714285714,0.7142857142857143,9
reduced_syn_distance,Syntactic + Distance-based,1,ChEMBL__Joinable__assays_both_50_1_ac5_ev,144,1,1.0,1.0,1.0,9
reduced_syn_distance,Syntactic + Distance-based,1,TPC-DI__View-Unionable__prospect_both_0_30_ac3_ev,196,6,1.0,0.5,0.6666666666666666,9
reduced_syn_distance,Syntactic + Distance-based,1,OpenData__Semantically-Joinable__miller2_vertical_1_ac3_av,676,1,1.0,1.0,1.0,9
reduced_syn_distance,Syntactic + Distance-based,1,ChEMBL__View-Unionable__assays_both_0_1_ac2_ev,144,1,0.0,0.0,0.0,9
reduced_syn_distance,Syntactic + Distance-based,1,TPC-DI__Joinable__prospect_vertical_1_ac3_ev,132,1,1.0,1.0,1.0,9
